Gene	D15_M_MP	D21_M_MP	D22_M_MP	D24_M_MP	D46_M_MP	D48_M_MP	D50_M_MP	D52_M_MP	D57_M_MP	D60_M_MP	D27_G_F	D28_G_F	D29_G_F	D31_G_F	D35_G_F	D36_G_F	D38_G_F	D41_G_F	D44_G_F
a234_gac-miR-202-5p	192.573692057261	61.3262667146083	10.1101952871159	7.25923053619581	0	76.200158561079	0	11.8330677171267	69.5381924767934	49.9304647595627	18.225780440373	0	2.17501498465212	52.831946496761	6.59526988762949	16.9977842710659	17.3819332955612	0	59.2244933336283
a67_gac-miR-200b-5p	2.97181623545156	18.7733469534515	23.8968252240921	12.9629116717782	0	11.9349645939039	33.9414205263853	424.961475406376	46.6637870567956	19.5380079493941	21.4420946357329	0	0	24.2146421443488	1.64881747190737	9.2715186933087	1.12141505132653	28.1339751810402	13.7731379845647
a133_gac-miR-200b-3p	1173.86741300337	4271.562210142	8432.82197811712	12173.7296092004	806.595209243788	2069.33924574304	11644.9928242344	74629.1001670977	5865.45503779584	10218.3781575331	7159.51539887121	1371.4145122898	1095.12004477234	5861.04406448442	3342.15301555625	1733.77399564873	2677.93914256775	20347.8975496873	3328.9674508693
a128_gac-miR-200a-3p	83.2108545926438	718.393410085412	1256.42154158977	1851.6223031968	47.554366077865	122.103868537633	894.819268422885	13870.9277704979	655.580459337138	2244.70002440817	1238.28096521357	88.1623615043442	91.350629355389	996.102324574348	347.900486572456	213.2449299461	340.349468077601	1306.31162033784	493.078339847417
a221_gac-miR-19c-3p	21.9914401423416	0	1.83821732493016	1.03703293374226	0	0	0	0	0	0	2.14420946357329	0	0	5.50332776007927	0	1.54525311555145	5.04636773096937	4.47585968789276	0
a220_gac-miR-19b-3p	865.392887763495	563.200408603546	444.848592633099	489.479544726346	74.9895772766333	396.608054197423	336.328621579636	123.475489222192	220.051780140379	544.89333281088	681.858609416306	462.580291843781	460.015669253923	44.0266220806342	112.119588089701	319.86739491915	222.600887688316	522.396766429769	157.013773024038
a157_gac-miR-19b-2-5p	74.8897691333794	110.136968793582	83.6388882843223	121.851369714715	224.9687318299	42.2314131784293	145.022433158192	43.216421227767	111.627098449589	97.6900397469705	58.9657602482654	112.107694258611	150.076033940996	60.536605360872	85.7385085391834	51.7659793709736	56.0707525663263	196.937826267282	34.4328449614118
a222_gac-miR-19a-1-3p	185.441333092178	173.966348435318	105.697496183484	162.295654130663	51.2123942377008	75.2820843615479	74.0540084212043	77.1721807638697	49.4087157071953	149.791394278688	105.066263715091	40.2716959958116	17.400119877217	3.30199665604756	19.7858096628885	38.6313278887863	20.7461784495407	250.008733995153	35.8101587598683
a72_gac-miR-199-5p	6650.9247349406	3994.96823169449	4124.95967714328	10955.7344285201	14315.6932035173	4177.23760786638	9333.89064475596	5904.18630964113	4850.28892525634	11625.1147298895	7989.32446127407	9843.70861043567	10916.400207969	9029.86018873807	12991.0328611582	7751.76225416385	12603.5837618588	2980.28314360974	7281.85805243937
a20_gac-miR-199-3p	40027.9872385442	14032.4510694732	18050.3750221517	31917.7996347192	37289.9390613659	20025.9525143713	17152.7597005614	15142.7253094865	28512.0313798105	27177.3690576072	15893.952648737	48819.0913648685	32320.7226719305	44731.0480339243	52389.5263523849	27783.6510176151	49176.8535382965	20849.8332432582	40092.2273592695
a153_gac-miR-196d-5p	77.2672221217406	5.00622585425374	18.3821732493016	15.0369775392627	181.072393911871	12.853038793435	43.1981715790358	11.8330677171267	0	32.5633465823235	8.57683785429315	85.9855130721382	47.8503296623466	132.079866241902	57.7086115167581	67.9911370842638	171.015795327295	17.903438751571	108.807790078061
a69_gac-miR-196d-3p	244.877657801209	28.785798661959	36.7643464986032	62.7404924914066	316.419435825794	62.4290455681129	163.535935263493	36.528165561565	75.9430259943928	30.3924568101686	63.254179175412	205.71217684347	146.813511464018	355.514973301121	224.239176179403	180.79461451952	444.641067850968	145.785144119936	187.31467659008
a154_gac-miR-196a-5p	643.101033351718	128.910315747034	150.733820644273	308.517297788322	726.118589727401	233.190846680892	169.707102631926	76.6576995587772	356.383236443566	206.234528354715	107.210473178664	762.985375488214	481.765819100445	1316.39600021096	479.805884325046	474.392706474295	504.636773096937	349.117055655635	159.768400620951
a216_gac-miR-194b-5p	2.37745298836125	0	4.5955433123254	5.18516466871129	0	0	0	0	0	0	11.7931520496531	2.17684843220603	2.17501498465212	3.30199665604756	28.0298970224253	0	3.36424515397958	9.59112790262735	2.75462759691295
a215_gac-miR-194a-5p	151.56262800803	270.336196129702	58.8229543977652	2967.46973990347	951.087321557301	298.374114847598	558.490646843249	370.940948871667	1397.16868305347	395.101938532192	296.9730107049	1889.50443915483	846.080829029675	1083.0549031836	727.128505111152	823.619910588923	126.159193274234	237.859971985158	1727.15150326442
a71_gac-miR-194a-3p	0	1.25155646356344	0	12.9629116717782	0	0	0	0	0	4.3417795443098	1.07210473178664	14.1495148093392	0	33.0199665604756	8.24408735953687	6.1810124622058	0	9.59112790262735	1.37731379845647
a207_gac-miR-193a-2-5p	756.624413545968	152.689888554739	88.2344315966478	316.81356125826	545.04619581553	289.193372852288	219.076441579396	118.330677171267	240.638745018377	312.608127190305	435.274521105378	1034.00300529786	1671.49901570515	1856.82278625075	1018.96919763876	876.158516517672	2408.23882272372	607.438100499732	466.909377676744
a131_gac-miR-18c-5p	22.5858033894319	95.1182912308211	106.616604845949	87.6292829012208	74.9895772766333	163.417207516531	154.279184210842	127.591338862931	58.1009897667945	45.5886852152529	224.069888943409	35.9179991313995	29.3627022928036	74.8452575370781	72.5479687639244	80.3531620086754	49.3422622583672	33.2492433957748	70.2430037212801
a130_gac-miR-18a/b-5p	51.1152392497669	206.506816487967	190.255493130272	116.147688579133	0	246.043885474327	151.193600526625	36.528165561565	0	149.791394278688	135.085196205117	18.5032116737513	57.6378970932812	41.8252909766025	52.7621591010359	30.905062311029	77.3776385415303	71.6137550062842	50.9606105428895
a32_gac-miR-18a-3p	101.636115252443	155.193001481866	154.410255294134	118.221754446617	56.6994364774545	110.168903943729	197.477355789878	78.7156243791471	171.100552541584	186.696520405321	177.969385476583	125.168784851847	142.463481494714	55.0332776007927	128.607762808775	99.6688259530685	70.0884407079079	259.59986189778	100.543907287323
a76_gac-miR-184-5p	0	1.25155646356344	2.75732598739524	0	0	0	0	18.0068421782363	30.6517032627971	10.8544488607745	12.8652567814397	0	0	13.2079866241902	0	0	0	0	0
a204_gac-miR-184-3p	260.331102225557	1476.83662700485	2413.5793476333	3592.28208248318	378.605914543002	843.710189369055	1771.12503474047	4167.29776124896	3297.57428534689	5299.14193383011	2714.56918088378	278.636599322372	394.76521971436	3583.76703736362	2410.57114392858	539.293337327456	1650.72295555265	11213.3073352251	400.798315350834
a159_gac-miR-183-5p	138.486636572043	195.242808315896	350.180400399196	571.923662958855	54.8704223975366	124.858091136226	1079.9542894759	3143.99464432005	147.311170904786	286.557449924447	423.481369055724	72.924422478902	98.9631818016715	506.306153927293	150.042389943571	213.2449299461	335.863807872295	244.254057253576	336.064566823379
a243_gac-miR-182b-5p	47.549059767225	7.50933878138061	25.7350425490223	19.1851092742318	0	16.5253355915593	0	0	0	2.1708897721549	23.5863040993062	0	0	9.90598996814269	0	10.8167718088601	6.72849030795916	6.39408526841823	8.26388279073884
a241_gac-miR-182a-5p_gac-miR-182b-5p	0	20.024903417015	9.19108662465081	18.1480763404895	0	11.9349645939039	37.0270042106021	87.461804865719	0.457488108399956	2.1708897721549	13.9373615132264	4.35369686441206	0	6.60399331209512	11.5417223033516	13.9072780399631	1.12141505132653	0	5.50925519382589
a242_gac-miR-182a-5p	26.1519828719738	37.5466939069031	66.1758236974858	172.665983468086	60.3574646372902	31.2145227840565	361.013291053371	1084.52638033492	194.432446069981	132.424276101449	83.6241690793582	21.7684843220603	8.70005993860848	106.764558545538	59.3574289886654	32.4503154265805	115.505750286632	148.982186754145	100.543907287323
a87_gac-miR-181b-3-3p	3.56617948254188	0	4.5955433123254	11.925878738036	0	23.8699291878079	0	0	0	0	7.50473312250651	0	0	0	0	0	0	0	4.13194139536942
a8_gac-miR-181b-2/3-5p_gac-miR-181c-5p	955.141738074132	1475.58507054129	1212.30432579144	1786.80774483791	1170.56901114745	1161.36386240681	860.8778478965	5833.18790333836	1532.12767503145	1467.52148597671	1096.76314061774	1968.95940693035	2069.52675789649	1898.64807722735	1383.35785893029	1829.57968881292	1845.84917448346	1151.57475684212	2561.80366512904
