Gene	D12_M_MPP	D13_M_MPP	D20_M_MPP	D47_M_MPP	D61_M_MPP	D27_G_F	D28_G_F	D29_G_F	D31_G_F	D35_G_F	D36_G_F	D38_G_F	D41_G_F	D44_G_F
a168_gac-miR-727b-5p	70.0747845387398	0	0	0	0	0	0	52.1574145301066	31.2880788345727	13.8364338876835	0.837442572594287	8.3220652372695	3.34984215172529	0
a124_gac-miR-727b-3p	0	22.6492033174622	18.7662235544247	27.5947599355862	0	1.2425724266081	47.7662024233226	44.3892889617928	32.4914664820563	19.0250965955648	45.2218989200915	79.0596197540602	0.669968430345057	22.4150217599997
a232_gac-miR-725-3p	348.529849416364	3814.60266399363	1168.55830517744	347.080758300929	0	2686.44158632672	36.657783255108	118.741347972796	1229.86217572821	396.067920034941	419.558728869738	1167.46686614266	4323.976249447	151.301396879998
a223_gac-miR-724-5p	0	94.1730032673427	158.791122383593	177.219680475209	580.513129379166	628.7416478637	109.973349765324	388.406278415687	531.897340187737	145.282555820677	403.647319990446	460.091320974756	980.833782025164	1507.41021335998
a248_gac-miR-722-3p	0	40.5301533049323	77.952005533764	149.011703652166	108.774649489193	34.7920279450269	244.38522170072	120.960812420885	131.169253575709	60.5343982586154	244.533231197532	71.3319877480243	56.9473165793299	259.173689099997
a217_gac-miR-7147-5p	0	36.3579316411893	20.9315570414737	30.6608443728736	0	9.94057941286482	31.1035736710008	0	2.40677529496713	0	10.0493108711314	2.37773292493414	0	2.80187771999997
a156_gac-miR-7133-3p	2072.73836372483	1264.77919578039	741.987608228791	256.324658957223	114.499631041256	1263.69615786044	199.951545027862	803.44613020845	120.338764748357	634.746404597481	615.520290856801	236.584426030947	325.604657147698	648.634692179992
a99_gac-miR-7132b-5p	0	1501.40376728124	477.816922808813	232.409200346382	373.268797194493	1699.83907959988	237.720170199792	872.249528099229	697.964835540469	1817.76150199442	806.457197408298	517.156911173176	428.779795420837	683.658163679992
a98_gac-miR-7132a-5p_gac-miR-7132b-5p	0	599.011824580249	229.525349627194	145.332402327421	277.089107119839	613.830778744403	97.7540886802881	265.226001546712	187.728473007436	800.783611249683	327.440045884366	183.679868451162	255.927940391812	240.961483919997
a100_gac-miR-7132a-5p	0	303.976149786992	106.101340865401	144.719185439963	0	275.851078706999	38.8794670887509	220.836712584919	220.219939489493	449.684101349714	161.626416510697	69.5486880543236	96.4754539696882	165.310785479998
a202_gac-miR-7-5p	0	300.399959789498	386.151138523738	520.007920563936	400.748708644395	395.138031661377	125.525136600824	228.604838153233	547.541379605023	171.225869360083	167.488514518857	93.3260173036651	171.511918168335	250.768055939997
a105_gac-miR-551a-3p	11667.4516257002	3045.12578286616	1701.95212082051	8616.92370255239	5540.63714608636	3533.87598127344	6210.71715694876	9023.23271370844	758.134217914647	1682.85627158951	4246.67128562563	1322.61393949462	1863.85217321995	5491.68033119993
a224_gac-miR-499a-5p	247.105819162925	141.855536567263	1277.54675735891	2164.65561272487	1572.07993419644	1440.14144243879	1859.54936875912	1317.2521499412	3380.31590178134	399.527028506861	12320.4551280071	2217.23595250109	1251.50102788457	3750.31332821996
a182_gac-miR-489-3p	0	16.6888866549721	15.8791122383593	84.0107135816736	0	113.074090821337	76.6480922606804	148.704118022006	37.3050170719906	126.257459225112	80.3944869690515	165.846871514156	177.54163404144	79.853515019999
a75_gac-miR-460-5p	569.818642696595	43.5103116361773	41.8631140829473	37.4062301349058	0	84.494925009351	213.281648029719	64.3644689945996	162.457332410282	129.716567697033	143.202679913623	59.4433231233536	30.8185477958726	266.178383399997
a47_gac-miR-458-3p	0	330.797574768197	297.372465554729	260.003960281968	177.474428113946	341.707417317228	228.83343486522	66.5839334426893	107.101500626037	131.446121932993	202.661102567817	61.2266228170542	133.323717638666	308.206549199996
a60_gac-miR-456-3p	1139.63728539319	414.242008043058	599.075598083557	329.91068545212	698.44774935166	636.197082423349	540.980013492049	877.798189219453	602.897211389267	736.790104519147	775.47182222231	529.045575797847	755.724389429224	633.224364719992
a164_gac-miR-455-5p	154.902155296162	414.242008043058	513.905814259629	378.35481956126	493.493409787812	377.742017688863	766.480922606804	453.880479634332	818.303600288825	728.142333339345	716.013399568115	704.40337901174	263.967561555952	692.063796839992
a102_gac-miR-455-3p	1810.87995834322	653.250706208909	484.31292326996	998.317092780763	287.394073913552	545.489295280957	1064.18655631495	731.313535645537	681.117408475699	946.06616707036	922.861714998904	802.484862165273	207.020244976623	806.94078335999
a155_gac-miR-454b-3p	0	525.699929631622	786.016055798787	375.288735123973	0	278.336223560215	127.746820434467	119.851080196841	143.203130050544	81.2890490901406	103.842879001692	255.011856199187	460.268311647054	247.966178219997
a1_gac-miR-451-5p	104326.601591965	140951.356529563	96624.3979704166	218997.533800799	70552.3826550009	299568.058613668	200492.525041354	275451.074259061	330856.993023837	160597.758580107	98804.8244849643	241612.14230072	217558.84838595	72156.7569231591
a134_gac-miR-429a-3p	0	475.633269666705	253.344017984733	17.7832897362667	92.7447011434171	167.747277592094	25.5493640868935	16.6459833606723	184.118310064986	115.880133809349	36.8474731941486	45.1769255737487	191.610971078686	124.683558539999
a17_gac-miR-425-5p	24295.665428892	60940.6616839632	43723.8573261514	10460.2536662495	40128.6856910289	37734.4394512349	14636.4530960395	29553.2788585376	18305.93289352	37052.2403969805	20838.0835338636	29190.8326861852	41275.4150566983	29161.9433097596
