Gene	D25_M_I	D45_M_I	D53_M_I	D56_M_I	D27_G_F	D28_G_F	D29_G_F	D31_G_F	D35_G_F	D36_G_F	D38_G_F	D41_G_F	D44_G_F
a45_gac-miR-22a-5p	4580.39216329987	1850.89115528675	1781.36967259954	4073.23548698794	1365.52105947018	4283.91057992848	3820.39158352193	2590.94283571824	2403.28438218557	2927.08998481225	3696.79830802633	3239.73606750094	1537.34220308735
a13_gac-miR-22a-3p	71106.8748328121	85013.2195920366	113971.631345127	124260.166676869	42414.4604944186	81882.3263972936	87634.1071881848	128621.367133301	116374.35708573	133478.220957966	149959.973808238	94670.4960018954	160028.422145124
a219_gac-miR-223-5p	1030.04034294303	971.991656992302	403.643689858698	518.450701023422	1390.87556190066	416.60703055709	532.994705940793	971.143741547016	1404.10706792899	723.405704249994	1106.13855890109	1935.34108895499	1158.66419231706
a173_gac-miR-223-3p	51192.7615359135	29658.0665592694	10887.0375720896	25885.6175089929	86224.6259797722	20117.3583527011	40316.8165487027	39565.5241268909	68378.7871482822	31083.2757050336	66481.1976857435	78051.184924118	33248.2310810981
a201_gac-miR-222c-5p	0	100.393504478078	201.488255103019	56.1788685319497	65.1972919640935	54.7540668732175	54.8495670543098	25.7500234501103	31.552967818629	107.266563500889	77.5684394212281	84.2727092880816	70.9078346860699
a200_gac-miR-222a-5p	0	292.966499431483	887.348938036476	276.079011071296	169.030016203205	80.9407945082346	38.1562205595199	41.6905141573214	80.635362203163	137.301201281138	72.5233376702539	44.7011762310694	162.937152044586
a39_gac-miR-222-3p	5424.14861443406	6116.70242738255	12913.262177215	9517.23536615544	4845.12467873902	7138.26389214534	7569.24025349475	5768.0052528247	5935.46383521543	8446.59827631399	5356.63678409684	5863.91495411503	7478.51354337975
a25_gac-miR-221a-5p	112.013843440614	24.6420420082556	15.3451320111571	9.63066317690567	8.45150081016027	47.6122320636674	2.38476378496999	24.5238318572479	0	3.43253003202844	0.630637718871773	0	0
a40_gac-miR-221-3p	6070.66329777065	2637.61116310587	6556.37444668004	4822.82210425709	4345.27877368097	6613.3390336434	6665.41477899113	4323.5515564328	3299.03807970332	6691.71729743945	3887.88153684448	4876.09224002517	4628.62205993324
a77_gac-miR-21a-3p	0	13.6900233379198	146.779523584981	10.1657000200671	13.2809298445376	5.95152900795843	0	6.13095796431197	17.529426565905	12.0138551120996	0	23.4497973671184	6.03470933498467
a237_gac-miR-218a-2-5p_gac-miR-218b-5p	0	27.3800466758395	0	14.9810316085199	22.9397879132922	0	0	1.22619159286239	7.011770626362	3.43253003202844	7.56765262646128	0	13.5780960037155
a239_gac-miR-218a-2-5p	0	890.764185187312	1127.53361299372	527.546327357166	365.82924935408	290.434615588371	302.865000691189	974.822316325603	192.823692224955	349.259930758894	255.408276143068	106.256894319755	410.360234778958
a15_gac-miR-2188-5p	37378.5325394221	26252.9014210174	10211.1845839461	31297.5151775708	43085.751130197	36361.4616270228	45590.7216591638	39200.1190322179	18372.591983725	18409.5166942765	43560.03915563	34075.4867990939	12445.0793260721
a108_gac-miR-2188-3p	33221.8449143542	63338.2619752195	27208.2534150869	78864.9657188374	71910.1983218779	91021.4943419146	93889.3425961611	96934.1239905508	49438.2417438219	57201.396718738	112532.886468636	113148.203521017	41164.2610512642
a5_gac-miR-2184-5p	0	132.336892266558	278.881094811464	330.652769073761	82.100293584414	59.5152900795843	97.7753151837697	180.250164150772	156.011896436554	136.443068773131	185.407489348301	84.2727092880816	114.659477364709
a142_gac-miR-217a-5p	0	14.6026915604477	34.6933419382682	40.1277632371069	13.2809298445376	42.8510088573007	29.8095473121249	107.904860171891	57.8471076674865	50.6298179724195	24.5948710359992	29.3122467088979	54.3123840148621
a135_gac-miR-216b-5p	0	0	38.6964198542223	12.8408842358742	8.45150081016027	8.3321406111418	17.8857283872749	2.45238318572479	0	2.57439752402133	3.15318859435887	0	10.5607413362232
a58_gac-miR-214a-3p	3662.36566379745	4008.4388333429	16471.3312648455	16381.7580639165	3547.21562575012	10536.5869556896	9183.72533591944	9483.36577919775	12461.6693457019	4828.71162255601	9431.81772344624	5165.55067627554	5923.06721228746
a27_gac-miR-212b-5p	0	9.12668222527983	0	0	0	0	0	19.6190654857983	0	0	12.6127543774355	0	3.01735466749234
a26_gac-miR-212a-5p	2.43508355305682	73.0134578022387	16.0123116638161	94.166484396411	47.0869330851786	86.892323516193	52.4648032693398	131.202500436276	29.8000251620385	89.2457808327395	92.0731069552789	0	84.4859306897854
a38_gac-miR-210-5p	2084.43152141664	2186.75306117705	3137.07872680264	2675.18421580713	2459.38673575664	2825.78597297866	2655.43447456409	2604.43094323972	2087.75470399929	3093.56769136563	2767.23831040934	2352.30779838906	3418.66283826882
a94_gac-miR-210-3p	97.4033421222727	347.726592783162	716.550946955771	283.569526875556	824.625007619923	297.576450397921	451.912737251813	248.916893351066	250.670799892441	463.39155432384	355.049035724808	283.595986908588	319.839594754188
a52_gac-miR-21-5p	128171.840356922	181202.061568928	247496.963950384	268164.211050409	189679.447396944	140276.348411779	159528.773395568	193226.949778035	259843.94881438	195180.522681201	208019.004758449	268372.671580321	198585.688763674
