Gene	B9_F	B31_F	B43_F	B54_F	B60_F	B27_F	C17_F	C19_F	C31_F	O25_F	O32_F	O55_F	O59_F	O63_F	T9_F	T26_F	T31_F	T32_F	T44_F	T47_F	T13_F	T23_F	B11_M	B14_M	B17_M	B19_M	B48_M	B49_M	B59_M	C13_M	C15_M	C20_M	O49_M	O51_M	O29_M	O33_M	O38_M	O39_M	O46_M	O53_M	T1_M	T3_M	T12_M	T41_M	T43_M	T45_M	T63_M	T69_M
miR-15c-3p	40.6783629169912	7.15717202694086	11.6843790873322	2.64016950137177	12.8379371626838	30.8023652051363	0	0	0	4.23472502809153	2.39665438030171	0	14.6485819335641	5.21370384727292	0	0	0	0	0	0	0	0	7.89670398190804	9.07855353063247	1.31481163620132	6.86974089514902	16.944595017299	5.16242182860118	0	0	0	0	5.90160249309237	0	4.70112531029118	0	143.094131869509	2.14438889705717	10.0425562469619	0	0	0	0	0	0	0	0	0
miR-15b-1-5p	1797.31950439359	217.100884817206	168.255058857584	81.8452545425247	99.0355152549893	226.568508508891	182.774288346249	11.4612815789019	74.8509262401997	52.9340628511442	43.4393606429685	39.6107293265127	3.580764472649	82.1158355945485	84.2027564754878	211.112808627895	231.226439908962	112.487980751341	55.7353948903817	288.979122520868	342.626780199795	182.024481415277	349.711176341642	186.523008902085	212.561214519213	587.6270673389	501.56001251205	77.4363274290177	51.486263272308	33.2069892138306	53.9618312372537	0	127.868054017001	162.375535269695	95.90295632994	48.9494465120008	24.716259141097	70.7648336028867	24.72013845406	196.427713822176	54.1113508355853	0	319.131361483607	205.768989308188	137.871122286927	261.515971562517	926.464242092889	139.705278403162
miR-15a-2-5p	7078.86531822825	5443.02932648853	4634.80370464178	5647.32256343421	4247.5232098251	3244.85805010997	1633.11296560189	2944.97630169885	5114.04559127272	12056.2621549766	8425.13889215313	6127.73723462944	11576.6115400742	7649.80696991119	9780.67643185588	20424.3264855083	12352.9080059472	15906.8230962464	13103.8759943365	14652.1445715659	20416.8012858782	4798.54193248204	4324.00948037907	3368.96868291289	4974.37069029498	4069.26459716115	13071.0605963444	5768.14598982372	4773.5121233897	2026.3642751373	2660.99280288707	1612.71229325754	9007.81260528999	9876.76255867132	9644.82868659338	6018.27169294984	9735.60439010369	6413.867191098	5062.22085279548	8354.10675793843	14407.7353268315	8627.64723231574	9931.06403473988	9163.04253505902	10409.7803664492	12864.6298642464	37898.3011031444	16140.1676458786
miR-155-5p	379.387997001327	184.893610695972	152.675886741141	229.694746619344	276.932644509322	107.808278217977	1493.80931880826	2189.67784564921	969.607382988433	87.6588080814948	61.7138502927691	207.423926688298	395.186188163262	83.4192615563667	865.709590013609	3189.40444216323	1871.47597850641	1983.87893325092	1812.61197295676	2144.76692495957	1661.50520809216	354.633903447005	66.1819000388483	132.05168771829	43.8270545400438	70.5469545771072	254.168925259485	178.963956724841	603.124798332751	4061.5837473983	2420.69402315868	5611.89565026107	88.5240373963856	174.283074522806	112.827007446988	315.033617295185	39.0256723280479	190.135815539069	271.92152299466	98.9871943670808	1788.02724500195	741.568139275375	1058.70562777895	1186.33294394441	1681.00642432802	1115.24608925345	1170.8931059642	1000.66009651422
miR-152a-5p	190.109083836551	82.3074783098199	299.899063241527	52.8033900274353	199.905021533219	175.573481669277	745.916690277936	520.342183682147	900.514220305172	108.408960719143	360.696484235408	409.310869707298	75.521577968597	160.321393303642	76.3087480559109	131.805880519003	37.0795552286443	97.1487106488852	65.4285070452307	83.5330276036884	70.4027630547524	357.772256574854	205.314303529609	204.68011596335	180.12919415958	170.950859967747	108.445408110714	160.035076686637	294.207218698903	493.677239645614	689.699655501149	666.816501396556	332.456940444204	388.618781078804	92.1420560817071	89.113094932104	424.078972631454	160.829167279288	184.628534078761	216.018929373994	0	27.6704529580364	55.7213488304711	119.552932335483	204.253514499151	215.877450209501	51.2512133923726	133.39329293314
miR-152a-3p	269.805468326983	102.586132386152	140.991507653809	137.288814071332	126.545380603597	241.285194106901	55.3262710669728	68.7676894734115	178.490670265092	475.13614815187	854.706868375098	310.071085480659	144.8581991208	278.933155829101	115.778790153796	109.093567774203	99.1565634204196	138.0534309221	237.4812477938	79.0177288142999	178.353666405373	668.469216231964	270.368102999613	214.583992542222	230.968577426031	307.288794656089	277.891358283703	283.933200573065	323.627940568793	304.7663676736	48.9029095587612	64.0509846967532	244.588636658162	428.671413111995	227.534465018093	255.415701671594	146.996699102314	241.601149068441	557.74812386973	152.605257982583	37.6426788421463	0	35.4590401648453	95.4124363831261	199.147176636673	147.781878666907	149.811239146935	246.167433330874
miR-150-5p	1265.18010378561	16727.5038889653	1626.46556895664	6830.11850004876	894.987619341385	738.230019416433	28091.9141342554	4212.5940443254	5793.46169099146	3533.45456343958	493.111638747077	22754.0214280676	4298.21946335067	6186.05961478932	5844.19756662683	6777.57752284582	4294.97904328196	2623.0151875199	10472.196044295	2557.91676418862	3041.3993639653	1095.28524161951	303.083019496089	395.329740106632	484.727223212885	547.993946789964	2036.74032107934	1944.51222210644	7818.55683692334	13980.1424590227	22500.3973187086	41588.5331171186	28864.7377937148	1510.09247800816	4491.45512145219	52711.0232093461	6093.20830615255	19343.1026477547	18945.668612057	18305.928699958	6585.11612994797	1804.11353286397	17886.5529745812	3268.16333297865	6059.18050761733	11157.5318393515	18273.0287748959	16874.4619555579
miR-148a-3p	268.145126983432	144.336302543307	227.455912900067	147.849492076819	137.549326743041	294.333711960191	150.171307181783	20.6303068420235	125.519245541258	5107.07838387839	1657.58608577617	865.473139693267	294.92478292909	225.492691394554	186.824865929989	275.898749899948	524.946512225751	194.29742129777	506.46511009086	738.25135206503	140.805526109505	668.469216231964	322.260729166437	241.819653134119	252.443834150653	300.41905376094	338.89190034598	141.106196648432	301.562399166375	432.428792873438	260.534466442366	156.124275198336	457.702060019831	739.891189045577	370.448674450945	309.385604236108	1463.4627123018	411.007871935958	598.690853184267	218.59672089397	58.8166856908536	99.613630648931	260.877224069933	528.791816099253	749.610398211885	387.203010526773	831.846617368509	558.82111361265
miR-146a-5p	3761.50331381403	2496.66017539787	3651.75794409423	4010.41747258371	1714.78160672991	2856.06375152069	10500.1358732105	10400.5399687746	4787.00462123862	33394.1946265242	25233.7748066017	22882.2238961029	61580.3597804026	69063.3280129008	7091.45089691999	19780.1904027459	12620.7973768688	25197.3076883003	10440.6934297917	7159.00623057557	10757.5421947662	14135.1424878346	2173.47376263945	2729.34332052742	1736.42790087654	2605.21712408343	2406.13249245646	12293.4471811756	5795.88220836838	7220.67532127404	10579.8915369541	9963.93130688867	7113.39820500734	42386.5097268012	18129.4196466069	25507.6820888049	7191.13055431497	35145.104430169	14757.1501527472	33147.8211553722	5145.28366423587	9800.87443773648	8998.99783612109	10595.3786282322	10476.1627586615	7255.43826366866	3126.32401693473	12745.1610610692
miR-146a-3p	68.9041657573525	72.7645822738988	124.633376931544	134.64864456996	157.723227998687	72.55668248321	355.668885430539	544.410874997841	131.277009098196	1087.47738721391	872.382194429823	964.712923919906	2539.41305919407	3132.13258624921	0	0	0	0	0	0	0	0	56.0289949192523	71.8031051968204	30.6789381780307	67.6405257368518	57.6116230588165	98.9464183815226	216.977823790441	85.6002388623188	476.38179139138	340.270856201502	609.176524009202	1396.97085510361	706.109021605735	846.574401854988	1774.36723518191	1200.85778235202	587.875792610615	1745.1648590238	0	0	88.6476004121132	0	9.19140815246181	1.08663146078608	7.88480206036501	9.67837772070101
miR-145-5p	361.124242222269	252.886744951911	1684.88746439331	781.490172406043	159.557219021927	367.917139950239	302.318552615958	175.357608157199	304.00991580635	679.673367008691	800.78214481831	270.034434333431	525.721329393466	1425.94800222914	213.138227328579	236.059119347594	242.475293742371	56.2439903756704	525.851334400558	273.175576758008	112.644420887604	216.546365821622	878.79034312948	448.150415193948	674.060098825874	771.788967489626	1026.84245804832	1270.81617347399	136.070838648242	593.298207287106	102.021587182933	264.782195666042	2321.95271422668	210.005692282139	913.898760320605	1816.77753400311	1367.19938722595	1013.58115200902	1117.81376071953	533.602844635045	96.4593645329999	149.420445973396	544.549545388695	429.930737437219	57.1909840597624	147.419668179978	98.5600257545627	213.765907918092
miR-145-3p	112.07304068967	97.8146843681918	1322.67171268601	314.18017066324	293.438563718487	332.665544215472	114.604418638729	167.907775130913	117.458376561544	412.885690238925	542.842217138338	378.218576795089	222.983969433142	553.956033772748	352.599042741105	259.14376508821	369.545679638286	189.184331263618	453.152993239191	45.1529878938856	0	765.758163195302	384.306260452858	302.893558703829	389.184244315589	311.252106710982	227.057573231806	1600.35076686637	639.900700670113	368.966546820339	109.609969700672	386.021559556325	839.994754850148	410.268852448096	266.083692562481	829.630362677757	1407.52591529826	544.674779852522	276.556548954797	440.286791611912	188.213394210731	94.0795400573237	438.172424894159	243.704054376178	94.9778842421054	157.92377230091	47.3088123621901	543.251549453261
miR-144-5p	4780.12272808236	1123.67600822972	985.382636365017	1610.50339583678	2677.62689393119	2254.73313301598	337.885441159012	570.198758550371	1227.55519033927	3544.0413760098	1675.86057542597	838.214143167495	1289.72625823958	1300.81910989459	568.368606209543	1445.02435676343	1824.39744209251	6416.92799286057	621.570816929692	2614.35799905598	2069.84123380972	1597.42174207545	2494.60639123704	1710.8946790001	1909.10649576431	2259.61631289671	3934.53496301682	2118.31375700268	588.414437397806	708.415769895052	472.16602332597	86.3544525822298	1012.45269437051	1538.23757078824	1903.01552560587	1405.72769470361	701.161246160594	1249.46393068531	1363.47013660675	1981.8061205576	606.988196329609	1776.44307990594	2180.73097013798	783.991344738458	633.185894947369	1048.9615701455	3449.60090140969	2023.20174265785
miR-144-3p	665.796878763816	58.4502382200171	229.013830111711	174.251187090537	124.711389580357	89.6691075971746	0	41.833677762992	70.2447153946489	403.569295177123	71.3004678139759	121.387718903829	173.82983894496	155.107689456369	7.89400841957698	313.504382477404	317.467652631763	112.487980751341	46.0422827355327	291.236771915562	23.4675876849175	266.760015867216	353.471511571122	90.7855353063247	110.00590689551	445.476274970048	1948.62842698938	341.580244325778	95.6173460771434	88.5519712368815	40.4713734279403	0	135.081123730781	148.844240663887	170.180736232541	106.057134109335	128.784718682558	5.71837039215246	138.278274477398	429.975625532007	0	44.2727247328582	68.3852917464873	71.2719404307689	102.126757249576	76.0642022550256	812.134612217596	204.508329228726
miR-143-5p	0	5.96431002245072	10.1264618756879	0	20.173901255646	0	0	0	25.3341596505291	9.31639506180138	14.0803444842726	29.3886056293481	0	0	0	0	0	0	0	0	0	0	5.64050284422003	0	4.82097599940482	5.54863687685113	0	6.88322910480157	0	0	0	22.3034678854766	0	0	0	15.0613681575387	71.5470659347545	8.57755558822869	0	1.54667491198564	0	0	0	0	0	0	0	0
miR-143-3p	3377.13429278205	2145.95874607777	19555.755799165	4575.41374587727	6395.12669803977	3632.96785169469	4707.67288632366	19928.8764093947	31537.5741067746	14534.4232414158	12630.36858419	7144.4126206766	3922.56471776549	20515.9246390189	3191.81073764896	6815.55548841909	6434.76101692597	6084.5771406407	4939.85228191492	2641.44979179231	1745.98852375786	7641.88986631377	4115.68690866588	3167.58985914249	3416.31890139642	4773.67725971759	6943.89503808912	67266.3564266734	14166.0775803522	7851.60811633682	2558.97121570414	3038.99047034417	16969.730102082	7324.21914423171	5788.0254820305	10215.3729528506	17664.3201514188	6474.62487651462	7150.30004783687	5834.57332631382	3020.82497708224	8074.23817315501	4290.54385994628	7475.50691324662	2456.1485118523	2025.48104290525	1935.71890581961	9886.67324121175
miR-142-5p	399.312093123935	134.793406507386	172.149851886695	306.259662159125	739.098382365939	108.150526720256	244.028374170398	1084.23723736412	1278.22350964033	135.934673401738	50.9289055814114	114.147047951671	414.392106698379	157.714541380006	173.668185230694	2791.38046963551	1161.54831435349	1017.50491679622	1117.13117584635	474.106372885799	938.703507396699	166.332715776029	116.570392113881	102.340057981675	78.8886981720789	151.662741300598	1087.84300011059	785.548521585479	1787.30885359583	491.463440364692	885.311293736194	183.57469721123	90.4912382274164	223.536986887947	115.647682633163	90.3682089452322	0	75.053611397001	99.6530581429296	124.249551262846	1548.05516738327	33.2045435496437	1109.36139944302	363.256986711661	756.759271219356	311.501018758676	1628.21162546538	516.320411447832
miR-142-3p	426.70772529252	72.7645822738988	12.4633376931544	52.8033900274353	7.33596409296217	18.4814191230818	0	0	133.580114520972	124.500915825891	39.5447972749783	50.2587748443925	185.548704491812	9.12398173272761	23.682025258731	622.540769005011	44.1621669015314	189.184331263618	184.169130942131	304.782668283728	98.5638682766534	285.590134634313	45.1240227537602	11.5545226753504	39.006078540639	57.8643560014475	318.558386325221	132.50216026743	36.7759023373628	290.745638894428	688.856501888067	173.280788956395	40.655483841303	74.6927462240597	46.0710280408535	42.6738764463597	0	52.8949261274102	132.098239863883	103.111660799043	454.06481353339	0	58.2541374136744	178.179851076922	260.423230986418	70.9932554380239	950.118648273984	205.349927291395
miR-140-5p	19.924096122608	2.38572400898029	4.67375163493289	0	0	24.9841406663883	76.0736227170875	0	0	52.510590348335	57.2201233297034	0	54.036991132703	61.2610202054568	0	0	31.2468162039137	10.2261800683037	0	63.2141830514399	131.418491035538	138.087537625382	71.8224028830683	35.4888910742906	23.2283389062232	42.539549389192	57.6116230588165	24.9517055049057	11.0327707012089	0	0	37.7443302677296	58.3602913205801	26.5213374273835	41.3699027305624	49.5770035185649	66.3436429576815	42.8877779411434	42.4877379679157	37.1201978876553	0	0	32.926251581642	2.29909485260545	3.06380271748727	276.366601526593	0	24.4063438174199
miR-140-3p	2957.06793286373	1183.31910845422	1169.21686733904	1008.54474952401	1795.47721175249	1186.57555740231	1274.48017279277	452.147558287681	1182.64463459516	1105.6867048347	786.701800334037	618.438483678456	351.24044236257	817.24807806003	157.88016839154	2087.67110754252	1817.31483041962	2265.09888512927	2097.34714250545	2257.64939469428	1914.95515508927	2178.01707072762	5221.225466133	2163.17170943525	1559.80487108016	1584.00371793917	2006.2400500482	951.606423738817	948.818280303961	1086.23751383908	847.3693811475	468.372825595008	609.832257619545	836.775258423162	685.424070240454	829.002805671193	273.179706296335	357.398149509529	370.029572484211	1287.86464338004	1261.0297412119	1278.37492666128	1550.06661292038	1143.79968917121	769.014482089305	7301.80120599553	4435.20115895532	1391.16159759294
miR-139-5p	265.654614968106	438.973217652373	1017.31993920372	512.192883266123	154.055245952206	193.028155285521	58.2901784455606	140.973763420494	84.0633479313012	374.773164986101	1569.20945550255	287.071307162038	93.7509243748101	205.94130196728	1291.98604467077	614.34944309705	594.106132090413	255.654501707593	655.496709471663	275.433226152702	830.752604046079	364.048962830553	295.186315514181	206.330762059829	570.628250111371	311.780548318301	311.780548318301	263.28351325866	327.305530802529	114.379629514305	81.7859004689626	51.4695412741767	396.718834257876	466.559038008257	347.883272961547	406.029383246981	844.255378030104	488.205872230016	576.288227710275	247.467985917702	526.997503790048	215.829533072684	17.7295200824226	1396.70012295781	490.208434797963	251.374077928513	244.428863871315	411.54145264546
miR-1388-3p	664.136537420265	300.601225131516	146.444217894564	337.941696175586	574.03919027429	196.792888810593	637.240086396383	747.275558944405	2042.85451000176	129.159113356792	141.702190235339	442.958693543798	410.160294139794	71.6884279000027	1473.54823832104	1535.50127474681	1994.79674645785	2229.30725489021	964.464659407475	252.85673220576	1145.21827902397	376.602375341952	128.227431325269	160.112671358427	59.1665236290592	89.8350732442563	633.727853646982	268.445935087261	1592.39657120781	909.133571365316	1219.2001245167	848.67554723198	192.785681441018	112.580371120322	187.104787349589	227.803193382773	63.741931469145	365.975705097757	223.25375041323	400.073243900285	1244.56106921846	691.761323950909	716.779169046515	733.411257981138	761.865609081835	698.341818798521	2519.19425828662	1069.67113765313
miR-135a-1-5p	0	1.19286200449014	0	7.9205085041153	0	0	0	0	0	24.5614051629309	5.69205415321657	3.83329638643671	76.4981500975013	0	0	0	0	0	0	2.25764939469428	0	0	7.52067045896003	1.65064609647863	10.956763635011	0.264220803659578	0	0	0	0	0	0	9.83600415515396	0	55.4732786614359	24.4747232560004	91.0599020987785	46.4617594362387	27.8101557608175	21.6534487677989	0	0	0	0	0	46.3629423268728	0	5.89118643868757
miR-133b-3p	191.769425180102	9.54289603592115	67.7693987065269	10.5606780054871	40.3478025112919	105.754787204301	0	0	0	6.3520875421373	3.29539977291485	0	124.024660370843	10.4274076945458	0	0	41.2457973891661	0	185.380769961487	69.9871312355228	0	65.9054156848416	306.843354725569	337.55712672988	126.660187620727	118.106699235831	142.334598145311	17.2080727620039	33.0983121036266	0	0	0	6.55733610343597	0	20.6849513652812	0	0	26.4474630637051	9.27005192027252	17.5289823358372	0	0	0	33.336875362779	11.2339432974533	148.506299640764	39.4240103018251	9.67837772070101
miR-133a-5p	97.1299685977138	21.4715160808226	25.7056339921309	39.6025425205765	29.3438563718487	80.4283980356337	0	0	0	16.9389001123661	5.39247235567885	0	0	0	181.562193650271	92.7109159582821	16.2483444260351	163.618881092859	124.798818993681	63.2141830514399	0	229.099778333021	141.764638151397	121.322488091179	250.690751969051	150.3416372823	98.2786511003341	1.72080727620039	0	0	0	0	0	0	27.2665267996888	0	0	7.86275928920963	18.540103840545	0	218.798070769975	376.318160229295	339.393670149233	62.0755610203471	95.9991518146011	473.409106415802	3.94240103018251	122.0317190871
miR-133a-3p_gac-miR-133b-3p	226.636593394666	17.8929300673522	38.9479302911074	73.9247460384095	1.83399102324054	44.492305296308	0	0	0	0	0	0	0	0	18.419352979013	0	0	0	0	151.262509444517	18.774070147934	31.383531278496	212.458940465621	184.047039757367	79.3269687174794	121.277348879746	345.669738352899	24.9517055049057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82.7674146937962	19.4040838774194	361.848276441765	39.4240103018251	37.4511137887996
miR-133a-3p	20977.5827050909	7388.58725581195	9547.69563156206	5570.75764789443	4062.2901164778	27478.4477509998	246.992281548985	314.612179340858	108.245954870443	3356.44305726535	521.57190951316	1057.1379590151	1121.1048039821	1784.39014172916	3804.91205823611	397.279306536092	841.997540641462	4433.04905960965	11126.4811147473	12672.186052419	2407.77449647253	7324.91620040096	45465.461192597	48492.6810223492	31871.0340615199	18160.1600563264	22749.8132702256	5515.18732022226	239.043365192858	154.228016570902	129.00250280156	189.293535130583	606.553589567827	727.983649792466	3489.17520529811	1475.38652243223	182.119804197557	3770.55047732553	3218.25302498794	1862.7121523347	2809.08490859517	12424.0333781583	3165.98572900404	8471.01498442478	4768.29829598269	42396.7374950036	2578.33027373936	5104.29225009145
miR-130c-3p	0	0	0	0	0	0	69.1578388337159	20.0572427630784	0	2.11736251404577	1.19832719015086	60.480898541557	0	0	44.7327143776029	0	157.067329451673	5.11309003415185	0	9.03059757877713	42.2416578328515	0	0.752067045896003	0	3.06789381780307	10.3046113427235	3.3889190034598	2.58121091430059	14.7103609349451	0	0	25.1628868451531	0	0	2.82067518617471	6.90312707220524	46.8308067936575	0	0	0	129.396708519878	0	0	24.1404959523572	19.4040838774194	9.77968314707472	59.1360154527376	11.7823728773751
miR-130c-2-5p	31.5464855274626	9.54289603592115	8.56854466404363	23.7615255123459	0	36.278341241605	73.1097153384997	97.4208934206663	69.0931626832612	6.3520875421373	4.49372696306571	51.536540306538	8.46362511717036	0	215.769563468438	198.081153774322	99.1565634204196	158.505791058707	75.1216192000797	4.51529878938856	192.434219016323	25.1068250227968	36.8512852489042	49.5193828943589	33.7468319958338	26.4220803659578	6.77783800691959	12.9060545715029	33.0983121036266	66.4139784276611	24.4514547793806	0	14.4261394275591	0	1.88045012411647	10.6684691115899	52.0342297707306	0	11.5875649003406	0	9.41066971053657	16.6022717748218	0	136.796143730024	31.6592947473685	14.4884194771477	51.2512133923726	40.8175060394782
miR-130b-5p	1589.77683644976	1919.31496522464	2769.19784369774	1816.43661694378	1703.77766059046	1874.49504698368	5899.16365251597	8332.3517078617	5494.05798603066	529.340628511442	277.712326317461	1581.02179849479	622.727494197957	847.22687518185	2712.90756019462	2761.96616296601	1596.50399591197	1585.05791058707	1399.44306735632	550.866452305405	2159.01806701241	1465.61091070576	2233.63912631113	2878.72679225873	2069.51351538087	2120.37194936811	850.618669868409	1316.4175662933	2570.63557338166	4465.23314961975	6710.65960652035	6240.96782138989	506.226347185257	801.052640663829	376.090024823294	546.602152717342	1221.5035438679	674.052909974971	696.798902673817	631.558922394136	1251.61907150136	5744.38603408835	1527.27151567155	2406.0027632516	748.58913063939	762.090864497971	784.537805006319	740.18549611796
miR-130b-3p	4.15085335887666	4.77144801796058	0	13.2008475068588	0	9.58295806382018	0	33.8107806577607	0	0.423472502809153	0.898745392613142	0	46.875462187405	0	0	90.4769179833838	49.1616574941576	25.5654501707593	0	0	9.38703507396699	229.099778333021	4.51240227537602	1.65064609647863	11.3950341804114	30.3853924208514	6.77783800691959	0	0	0	0	0	0	0	0	2.51022802625645	0	0	0	0	7.05800228290243	55.3409059160727	169.696835074617	88.5151518253098	11.2339432974533	3.98431535621563	43.3664113320076	7.15358353269205
miR-1306-5p	156.902256965538	314.915569185398	153.454845346963	145.209322575447	137.549326743041	124.578454829662	0	0	0	187.174846241646	22.1690530177908	137.998669911722	41.6670774999156	215.065283700008	0	0	0	0	0	0	0	0	191.401063180533	139.479595152444	170.487242160771	196.316057119066	250.780006256025	67.9718874099155	0	0	0	0	215.0806241927	137.477953195009	85.5604806472994	134.924756411284	53.3350855149988	90.7791299754203	119.738170636853	52.5869470075117	0	0	0	0	0	0	0	0
miR-129-1b/2-3p	0	7.15717202694086	3.89479302911074	2.64016950137177	0	0	0	18.3380505262431	0	0	0	0	0	0	49.9953866573209	0	0	15.3392701024556	100.566038606558	31.60709152572	23.4675876849175	78.45882819624	0	0	4.82097599940482	2.11376642927662	0	4.30201819050098	0	0	48.0597559456791	34.8849113080531	0	0	0	0	0	0	0	0	0	641.954508626444	10.1311543328129	82.7674146937962	3.06380271748727	29.7012599281529	74.9056195734676	27.3519370367637
miR-129-1a/2-5p	37.3576802298899	11.9286200449014	0	44.88288152332	23.8418833021271	7.87171555242372	236.12462116083	594.267449866065	0	0	0	5.96290549001267	0	0	5.26267227971799	9.30832489540985	95.4069454759499	20.4523601366074	73.9099801807236	15.80354576286	0	178.886128287427	42.8678216160722	16.5064609647863	38.5678079952386	38.5762373342983	6.77783800691959	14.6268618477033	33.0983121036266	0	189.70956294347	228.753516774119	9.18027054481036	0	2.82067518617471	1.88267101969234	0	0	6.18003461351501	46.9158056635644	0	0	0	12.64502168933	0	0.724420973857387	0	21.4607505980762
miR-128-2-3p	13839.7752691666	16046.3796844014	9899.78492139368	13216.6885238671	20274.7707619242	11472.1697964019	10771.8273829144	11472.1697964019	15147.5243655936	7667.39313586253	8573.13230013676	11916.0147781489	11134.5498897235	10927.923263884	12172.5609829877	13406.2218473651	11730.4714271653	14413.8008062741	11333.6713870572	11274.7010771032	15549.6236000263	8897.23111745361	13433.4215737944	9266.72718563103	11472.1697964019	9541.80588255832	11112.2654123447	13390.4618197534	11238.7157542981	13540.3343352128	14385.0437927935	14887.8507554516	11626.8126450023	12327.009385891	7338.45660936453	6709.21195717693	12609.1947291923	9124.37475697827	6908.50619358309	8767.06895943859	13217.2856084486	11472.1697964019	10194.474047393	9122.80837513842	7007.93808246588	10140.0825815688	15320.1704032892	9882.88604992974
miR-126b-5p	344.520828786763	232.608090875578	775.842771398859	564.996273293558	251.256770183954	499.340564825487	172.89459708429	273.351565656811	160.065826882889	1786.63048935182	780.111000788207	272.589965257722	362.633783866453	568.293719352748	720.986102321365	512.330202243358	1144.8833457114	1073.74890717189	1069.87725409146	790.177288142999	661.785972714673	1616.25186084254	503.884920750322	665.210376880888	792.393146083993	1241.3093355927	549.004878560487	1029.04275116783	1592.39657120781	461.208183525424	123.943581123067	71.4854739919121	565.242372116181	171.035563817412	1008.86149158849	653.914400839805	543.757701104135	501.072205612359	1205.10674963543	453.175749211792	1268.0877434948	0	757.303786377767	2793.40024591562	972.24672901596	679.506873478229	615.014560708471	1865.40210590729
miR-126b-3p	7898.24377127051	4957.53449066104	12073.0794316375	9251.15393280667	8926.03431011172	8455.93374581447	6096.75747775516	10869.3063853516	4805.42946462082	27926.3176702524	16102.8211994497	5001.17401883777	8580.4882485959	17958.6029019316	9317.5612712407	12766.5537605525	16546.6473647285	20007.5213036362	19987.1972632986	13627.1717463747	9748.43592431472	17135.4080780588	5944.33793076201	10186.9623844179	10045.5991711235	11306.8008510043	7282.7869384351	30732.7575493009	25084.8429843152	15418.3740585283	6872.54510023211	4752.35431098232	7274.05293954152	6192.46166340194	14775.6368502452	11622.3557615674	5013.49803840989	8202.28753124368	23335.8107006327	11539.2259600209	11582.1817462429	9811.9426189197	11430.4748759962	37152.2232706777	16416.8762278693	9378.71613804466	9481.47447758893	31787.1588270328
miR-125b-2/3-5p	24675.1628771782	19285.0000265922	32914.8958890149	30752.6943519783	36171.8049513732	21356.9910392324	21400.3992425303	31046.8926050085	26444.2564643069	34318.6351001566	14976.6932225054	13879.0884498252	10009.2132731828	41627.5149425888	19498.2007963552	5183.99230075165	11756.7187527766	12598.6538441502	42243.7944098513	16645.6489870809	5970.15430704301	40409.4348741914	35041.0598694325	31823.6314170598	36348.4059533308	37535.7358094869	27585.8006881627	17717.4317157592	19612.5887165156	19761.1103146037	12324.3763624209	10790.8752700271	52400.3285361672	12228.5015611607	41384.0061064932	30731.4666114446	19523.2430099781	27252.3236964006	69175.4449420536	21637.9820186791	10245.8666473467	14311.1582698964	20756.2024393505	20775.7706355691	21752.9992941596	48087.7886656272	5850.52312879084	10304.1058802959
miR-125b-2-3p	73.0550191162292	178.929300673522	113.727956450034	171.611017589165	295.272554741727	128.000939852455	0	96.2747652627762	223.401226009211	42.3472502809153	25.4644527907057	44.721791175095	1.62762021484045	136.859725990914	536.792572531235	83.0302580670559	269.555867785762	173.845061161163	518.581500284421	200.930796127791	37.548140295868	235.37648458872	134.243967692437	118.021195898222	108.691095259309	114.407607984597	54.2227040553568	281.351989658764	198.589872621759	107.738231671539	5.90207529157462	66.3385198644944	51.8029552171442	83.8940265560091	36.6687774202712	28.2400652953851	200.331784617313	33.5954260538957	59.482833155082	95.3782862391143	719.916232856048	1610.42036215772	248.213281153917	291.985046280892	180.764360331749	211.168713879428	145.868838116753	313.495278344446
miR-125a-5p	20371.5581146949	22527.1989547964	26544.5724106013	23587.2743252554	39342.7754305561	18037.8650641278	10376.639732436	11275.6088173237	8865.80432497381	20639.2028419125	5644.12106561053	6630.32498307337	7960.69047078466	16706.0105526243	18329.8875502578	19093.2360254647	13285.313001472	17001.0243635549	50444.1672928535	14990.79198077	14803.3543116459	26205.2486175441	23962.3602163385	21408.8798713278	16212.0657449076	17768.3206044993	15548.3603878735	24696.1656243899	27136.93833474	13338.1406675553	6046.25455941166	9195.31949052764	25211.6458504906	5341.61385858874	19713.698876175	18990.5025756366	8658.49583384957	14493.2097589104	23170.4947747212	14179.9155930843	21035.1994704769	24488.3508678622	26057.3289439949	16916.7399254709	14836.9752932184	28083.9901040162	28803.1819265134	14095.5051526227
miR-125a-1-3p_gac-miR-125a-2-3p	2.49051201532599	70.3788582649185	8.56854466404363	0	0	34.5670987302085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32.3388829735282	42.9167985084444	30.2406676326303	16.910131434213	10.1667570103794	28.3933200573065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
