Gene	B43_F	B54_F	B60_F	T44_F	T47_F	C17_F	C19_F	C31_F	B48_M	B49_M	B59_M	T41_M	T43_M	T45_M	T63_M	T69_M	C13_M	C15_M	C20_M
miR-ENSGACG00000022167-5p	1.96476708687453	3.88700352126729	5.16911820719587	0	0	0	-2.58126853225349e-15	0	5.06766112806333	1.43392394474702	-2.58126853225349e-15	-2.58126853225349e-15	0	-2.58126853225349e-15	-2.58126853225349e-15	0	-2.58126853225349e-15	4.34877906662379	0
miR-99a-5p	1.30656653574129	0.858783037701153	1.27794414134151	0.401762555202323	-0.303619357022235	-0.997342096143207	-0.552222297713181	-0.405150893037627	1.34173083939645	0.23195010616285	0	0.433323371333946	0.435805936014361	1.10486790242595	-1.75502558811912	-0.431541985503147	-1.10690906294632	-1.33692810754725	-1.31728003162756
miR-92a-3p	0.293753313217511	0.0444441120033794	-0.38414863369665	1.44761982380587	0.1192649084579	-0.0117020535342185	-0.829579754150943	0.0368240193155387	0.427710126404921	-0.284974088366376	-1.07974889509618	-0.146302863937724	-0.518716372603912	0.122636616210205	1.43609424311557	0.0542281841196051	0	-0.0910123018786457	-0.272920582455392
miR-92a-2-5p	-0.596936139498903	-0.522836674672591	1.40513400485883	2.07593641760207	0.773970548045527	1.29803880741494	-0.563278613140922	-2.57473777374586	-0.380962229321253	-0.280758768573656	0.679038207948656	0.40989963238901	0	0.883511153134973	2.52593355329138	1.73434684537079	-2.91671156202388	-1.12296162427015	-1.84201871723515
miR-92a-1-5p	0.177198416026428	0.287189049156362	1.8998435788118	-8.05788011873961	-8.05788011873961	0	0.453889389601525	0.302661936436916	0.176022445358299	0.201741365328209	1.29428381170015	-8.05788011873961	-8.05788011873961	-8.05788011873961	-8.05788011873961	-8.05788011873961	-0.00546002385780042	-0.554774136340763	0.227100577723986
miR-9-5p	-5.3959801789154	-0.42566824270134	0.654864602643804	-2.10498268874465	-2.78090605777942	2.74598448587136	2.79280143486548	2.69310139120487	-1.62482442484704	-0.3006797205694	1.26206278319946	-0.231967709364734	-0.932646891191345	-0.634475624188971	1.29024921082889	0	3.97952922156801	5.1885661232733	1.48821963560371
miR-9-1/3/5/6-3p	2.85235424311768	0	3.9061160817961	0	0	0	-2.58126853225349e-15	0	3.56626804203789	2.27174325489018	6.15313975859573	-2.58126853225349e-15	0	0.248466010901914	-2.58126853225349e-15	0	-2.58126853225349e-15	-2.58126853225349e-15	0
miR-8159-5p	4.00286044925957	0.189401128711705	3.95539790564341	2.63373539182372	1.59688348344034	-1.72092081004694	-1.72092081004695	-1.72092081004694	-0.231591367030094	1.59152365869227	2.95481079099635	1.60297465204652	-0.664352291820289	2.08314199663032	-1.72092081004695	0	-1.72092081004695	-1.72092081004695	-1.72092081004694
miR-737-5p	-1.14282035509483	0	-1.80448998955175	-0.865561942615898	-1.2548422979373	0.826055261283535	-0.172280809109303	-1.62686318620635	0.870258007929941	0.645132857962633	-1.84140045043788	0.267200417085906	1.0289912229853	-0.663519567416349	1.10097828700386	-0.0813223462330654	1.61116344003489	2.57897458044309	1.45263983364412
miR-733-1-5p	0	2.70439823662124	3.19565791318629	0	0	3.60820765776888	6.56889223940694	0	3.04095167831591	0	-2.58126853225349e-15	-2.58126853225349e-15	0	-2.58126853225349e-15	-2.58126853225349e-15	0	-2.58126853225349e-15	6.44483776814625	4.23141252824158
miR-730-5p	-0.0305662205134887	0.0943083550040411	-2.6100898816172	2.79687568181209	1.72794583646994	-2.6100898816172	-2.6100898816172	-2.6100898816172	-2.6100898816172	0	-2.6100898816172	0.624524298862214	3.02215000816536	2.70838129475662	1.3232268809115	3.41386269800915	-2.6100898816172	-2.6100898816172	2.11505939948267
