Gene	D1_P_M	D2_P_M	D3_P_M	D4_P_M	D5_P_M	D6_P_M	D7_P_M	D8_P_M	D9_P_M	D10_P_M	D15_M_MP	D21_M_MP	D22_M_MP	D24_M_MP	D46_M_MP	D48_M_MP	D50_M_MP	D52_M_MP	D57_M_MP	D60_M_MP	D12_M_MPP	D13_M_MPP	D20_M_MPP	D47_M_MPP	D61_M_MPP	D25_M_I	D45_M_I	D53_M_I	D56_M_I	D27_G_F	D28_G_F	D29_G_F	D31_G_F	D35_G_F	D36_G_F	D38_G_F	D41_G_F	D44_G_F
a224_gac-miR-499a-5p	321.499370252233	1046.30600866989	296.999640617169	987.026384600909	162.442419888205	2176.94485234168	2686.47090939648	5820.777363182	207.817283466175	428.363977871465	570.729914346157	1286.88891213688	302.664626460366	1705.05173988157	5793.64671431461	554.765034195081	3013.44626142698	1937.67862439529	888.022089052189	4276.01505549275	258.738152538993	143.354634685442	1295.80941448991	2288.91090764969	1719.58545814114	185.342991913785	317.468654105435	1267.00579750131	1181.36442798489	1425.37064915061	1908.60223195415	1327.09787446983	3624.80397786114	419.530596737548	12461.7902428764	2316.47276513186	1296.261701463	3993.3817953794
a182_gac-miR-489-3p	47.482983914176	91.6153975624784	51.4706637135141	105.541743434657	191.249942627001	514.39275174973	181.84998265433	97.617253335587	172.098687870426	115.494513148443	46.166898112409	56.8560834025991	25.3031520513489	59.1178255159762	108.55549013636	83.3163604468803	77.2678528571021	78.3780117732925	1.610680935403	68.4945203397008	0	16.8652511394637	16.1061057168238	88.8330862175657	0	0	39.3150036043883	30.8865521175111	116.182464978398	111.914347776278	78.6699844712284	149.815598297352	40.0031766869688	132.578933168143	81.3167389420972	173.269678678764	183.891515464505	85.0290483140178
a75_gac-miR-460-5p	389.756159628861	181.776582465235	116.85231761987	119.051086594293	45.6119110030922	119.373845342764	239.863474053257	86.46099581152	251.653741697322	0	38.1378723537291	97.0713619068765	34.0619354537389	295.589127579881	74.3806136119502	70.1076691565212	18.3971078231196	47.8976738614565	48.3204280620901	75.8332189475259	596.642456227977	43.9701190421733	42.4615514352626	39.5534179508869	0	301.550105891476	70.7670064878989	98.574102502695	106.148524821172	83.6283038328229	218.907782876462	64.8455574719881	174.207382346477	136.211232706996	144.845441240611	62.1038274834279	31.92079136365	283.430161046726
a47_gac-miR-458-3p	139.481265247892	130.879139374969	177.365124958731	411.190632421422	428.111796257093	39.0678039303592	239.863474053257	120.859456510727	77.9314812998157	131.008701481816	125.788070219317	241.291671025664	113.86418423107	297.345102595207	96.4937690100975	220.483539231378	195.009342925067	224.559224207608	244.823502181256	293.547944313004	0	334.293370800084	301.623434333245	274.92867559305	194.126544801076	192.697872545285	140.551137885688	764.935035420913	137.306549519924	338.202699323916	234.869808711204	67.0816111779187	114.847829843233	138.027382476423	204.985946083203	63.9669423079307	138.092119160138	328.182291738314
a60_gac-miR-456-3p	423.389939901403	438.445116906147	639.209999361074	606.231774288668	758.59809878827	367.526748085602	678.311591741304	463.91437537579	405.893131769874	753.300033520443	576.082598185277	626.803651170117	634.525197595365	464.748054056288	194.997824874572	410.485483177313	625.501665986065	459.071211814999	498.774196329797	538.171231240507	1193.28491245595	418.619626497403	607.639442952896	348.848177993068	763.981885991331	823.746630727934	416.739038206516	687.39007478546	675.442603215321	629.671934741255	555.250470108525	884.359240695562	646.502952263593	773.679801775737	784.367711045646	552.724064602508	782.75331865646	674.265435753264
a164_gac-miR-455-5p	782.480005752358	1095.74923910044	500.7956469423	645.071135872621	155.240539203507	693.815258689158	764.216184774331	651.711377030919	577.9918196403	295.63147768594	771.455558313153	288.440618237576	435.992773807858	563.082654914546	231.182988253359	351.554398958788	73.5884312924782	427.34677847819	418.240149559647	560.187327063982	162.194065770712	418.619626497403	521.252148653569	400.073096322905	539.797037479121	0	515.026547217486	628.245613283843	558.203934009847	373.86771125262	786.699844712284	457.272982862813	877.489037004477	764.599052928604	724.227206203053	735.93035567862	273.408517332132	736.918418721487
a102_gac-miR-455-3p	1022.86261181787	1591.6357560656	628.081207206801	1226.81722568445	724.989322259676	1270.42710558724	1261.79343792667	771.64114541464	1318.34089198855	367.169123889827	848.400388500501	389.672181369033	545.964165415643	690.098181023128	2231.41840835851	800.649902830996	975.046714625336	1265.86709490992	951.912432823175	1105.69725691231	1896.12586412904	660.154116030437	491.236224363125	1055.62236760728	314.359759645613	563.383856372855	1008.42984245256	2244.20373364469	2323.12119745441	539.894490920724	1092.25862497734	736.779696104141	730.380580800785	993.433923876357	933.448399106157	838.401671026276	214.424446334084	859.240909278495
a155_gac-miR-454b-3p	205.759596961429	207.952410340229	189.885016132289	286.229208194789	642.567798868123	306.754608638376	127.183423451494	225.914214862359	241.912306534845	287.0124841674	373.349697778612	780.731096479592	669.560331204925	139.307351215865	201.028685437703	666.530883575042	437.851166190245	91.4410137355079	200.261329635107	102.741780509551	0	531.255410893107	797.252232982776	396.831012884308	0	0	192.643517661503	205.034133205606	134.137936838695	275.481471449299	131.116640785381	120.746900120254	153.560581475783	85.3590391630508	105.034121133542	266.425419903906	476.730079713642	264.037571080371
a1_gac-miR-451-5p	88606.215670347	164070.816226791	80122.4346642005	61309.6209281658	240853.295947346	104902.841375819	55401.7686419102	68315.3429486248	148717.619907955	283210.646126372	308101.15086522	239297.547905349	254519.540493739	160780.584353282	377240.379658122	327959.612101502	175438.499622833	200187.394832389	149564.073406007	204226.197324295	109237.703296575	142440.899471921	98005.6532868726	231568.403268562	77172.1899196948	185034.086927262	298315.367224467	56912.0866602726	266318.199142505	296495.542443291	205781.296916791	277509.917281932	354786.883611672	168638.586840108	99938.2721598375	252425.975112591	225339.969119958	76833.4414466982
a134_gac-miR-429a-3p	2038.80062181493	160.690498899268	817.270673829447	79.3673910628618	60.8158813374562	690.921347286909	246.557338445441	457.406558486751	188.334413141221	154.279983981876	15.3889660374697	116.485634288252	217.023188748108	248.763127171187	30.1543028156555	46.7384461043475	161.894548843452	2303.44267933732	54.7631518037021	168.790067979977	0	480.659657474716	256.965595754779	18.8040839438643	101.446775025078	375.09891220647	102.219009371409	35.4866769009702	46.472985991359	166.026779668104	26.2233281570761	16.7704027944797	197.435033326007	121.682034551583	37.2701720151279	47.1989088874052	198.464050652259	132.764654385045
a17_gac-miR-425-5p	23875.0378493466	14433.0606477397	32967.6556580154	28006.5570378205	26523.7263527806	31252.0727107357	18446.0589767282	22216.7571710526	37467.1832074135	29139.0932874818	20688.1230381983	46971.445292996	41046.578618067	16026.1986398755	32570.6676146167	39863.8303143037	22275.2181522332	122561.438743492	22891.5343475926	18796.8533675093	25439.3668634421	61584.6691965474	44348.8941869886	11060.6918591185	43893.8904235052	41761.0122256537	30965.4797139063	12334.2488658205	16394.9301147925	37347.4166293407	15022.5465998972	29774.1731213192	19629.9459278119	38907.3765104263	21077.1293239188	30497.3265622869	42751.6546593858	31052.0117492034
a247_gac-miR-375a-3p	23835.4686960848	3322.14882113463	18424.4109609091	2299.12133898056	2631.88728577492	23936.9881637012	10286.238282656	19278.0130015879	6469.93652041179	11763.2023541041	2278.90514450529	6960.01664872304	9849.73853506547	9858.04373604031	932.773100430943	3409.874459265	221703.546376414	62638.3385042479	3859.1915212256	8441.94963186813	12546.8695164058	17304.3499994876	11732.5659189917	2577.45633368484	10377.6293562691	8565.49398344422	8506.78390489951	3099.16978268473	2587.70035633704	7024.77752195712	2512.87892426938	2797.30318611921	6280.4987398541	7945.65524124143	2580.11236268363	4321.18431629691	19107.3693521327	4885.44093383172
a116_gac-miR-365-2b-5p	175.093503183524	272.664873697852	110.592372033091	146.914106861042	108.028210270481	442.768444544071	469.686151518238	394.187765850371	220.805863682811	176.689367130081	168.609540932276	84.5907582331352	67.1506727516567	44.4847003882593	243.244709379621	129.038753375046	88.3061175509739	215.850556232797	100.936005285255	68.4945203397008	1733.93179835833	37.3444846659554	48.3183171504713	178.96300581057	0	325.085723912274	63.8868808571309	140.632386237178	169.520778445753	77.4791638451153	506.224247901817	117.392819561358	183.240357727405	317.826209649657	232.091525730569	67.0721336821021	130.458886442743	62.6529829682236
a136_gac-miR-365-2b-3p	4223.01788186703	6452.34157118598	1391.09901928417	3438.12783412738	6864.19250148289	11998.1566737237	2184.43107998269	2748.15810342853	4026.45986715715	4430.16266852984	3570.90920617285	632.350586136224	385.38646970516	2026.39516768623	6461.06194996778	1511.88712615802	1438.65383176795	1288.88286027192	2554.00306990403	1915.40033664235	1326.51575219618	1018.54070274404	923.904791574163	4658.22548457658	631.224377933821	701.655612245044	1945.10980332711	1372.15150683751	6435.98045768969	2313.30646337559	1575.67997882953	2934.82048903394	5639.15748780818	2299.24560809409	5323.70525261543	11122.1744640071	1868.7541552676	1391.7912645084
a205_gac-miR-34a-5p	0	20.3589772361063	4.1732970578525	11.8206752646815	0	21.7043355168662	0	0	3.24714505415899	26.7188799074757	0	6.93366870763403	0	9.95052508684748	0	21.3371166998108	0	47.8976738614565	33.2874059983287	7.33869860782509	0	17.4675815373017	4.39257428640648	23.3430007579005	0	0	16.708876531865	18.4004991338364	26.9332077904467	18.4474199631227	35.3444857769287	13.4163222355837	20.6468008706936	10.8968986165597	13.5527898236829	45.3357940629024	26.369349387363	11.9339015177569
a174_gac-miR-338-3p	266.102555685695	156.327860920102	167.627431823742	178.998796865178	170.444509537871	245.258991340589	218.666236811341	148.750100320895	81.1786263539747	68.9519481483243	411.487570132341	181.662120140012	62.2846819725511	245.836502145644	550.818598099307	339.36176084461	191.329921360443	133.1182104721	325.357548951407	408.52088916893	0	177.085136964369	208.647278604308	689.266939045783	383.243372316963	164.749326145587	312.554278654887	868.766423390418	402.941912629624	154.958327690231	272.494583893095	133.045195502872	446.487068828749	110.785135935023	285.45563566132	393.738266244933	103.395606808344	183.483735835512
a3_gac-miR-338-1b-5p	3.95691532618133	15.2692329270797	0	4.22166973738627	0	32.5565032752994	0	0	4.87071758123848	12.9284902778108	2.00725643966996	0	0	0	40.2057370875406	0	0	0	0	0	0	4.81864318270392	0	20.7493340070226	0	0	4.91437545054853	0	8.44963381661073	2.45965599508303	0	0	0	0	1.69409872796036	7.45245929801135	0	0
a4_gac-miR-338-1a-5p	18.7953477993613	24.7216152152719	20.1709357796204	27.8630202667494	40.0104482483265	57.1547501944144	18.9659491111878	23.2422031751398	9.74143516247697	22.4093831482054	19.4034789168096	1.38673374152681	5.83918893492667	11.7065001021735	60.308605631311	15.240797642722	0	37.3228627491869	37.5825551594034	22.0160958234753	177.641119653637	7.22796477405588	19.0344885744281	7.13258356491403	165.320670411239	0	21.6232519824135	1.3143213667026	58.0912324891988	13.5281079729566	27.3634728595577	27.9506713241328	37.4223265781321	21.7937972331194	16.9409872796036	30.4308754668797	16.6543259288609	44.7521306915883
a122_gac-miR-33-5p	7.91383065236266	5.81685063888752	9.04214362534708	17.7310128970223	0	6.51130065505987	0	0	4.87071758123848	45.6806656482648	0	2.77346748305361	2.91959446746333	6.43857505619543	0	0	0	0	0	17.1236300849252	0	6.62563437621789	13.9098185736205	0	0	0	0	0	0	2.45965599508303	0	0	0	0	0	4.96830619867423	0	0
a43_gac-miR-31a-5p	2060.56365610893	388.274780145742	1052.36640808847	835.890608002481	1600.41792993306	1363.0322704592	1028.6238282656	1875.18095217028	1397.89594581544	912.751413613443	426.87653616981	343.909967898648	1329.38868085164	1320.49321152517	375.923641768505	586.262682656706	625.501665986065	1741.73359496205	709.77339886759	1059.21883239609	1112.1878795706	758.936301275867	968.562630152629	560.232018189611	274.282021364101	1297.4009433965	928.816960153673	414.011230511319	1080.4969242991	1772.18214445732	944.039813654741	1674.80422574204	1174.2867995207	848.141942322228	1378.99636455973	1170.03610978778	1163.72102427915	905.484777659803
a214_gac-miR-30e-5p	5810.73015649729	2981.86305875971	6964.53724004618	3406.88747807072	9135.98575302287	1747.19900910773	3423.91163660208	4125.95590765081	1907.69771931841	3283.83653056394	3362.15453644717	4398.71942812303	3503.513360956	5149.68939494612	5650.91634765384	5849.41813527671	4176.14347584814	6071.18567386773	3306.19106673723	7025.58080055789	2071.83610204731	5001.75162364667	3620.94540342774	8361.33318814241	4825.61017495836	3353.82556796373	3661.20971065866	7191.96651859663	2457.78723640665	3541.90463291956	1786.60674878862	1357.28459949989	1313.65270539788	2015.92624406354	2009.20109136099	1668.72984447971	1465.58068173976	2294.29256678876
a95_gac-miR-30e-3p	4481.20660690036	3708.96938862065	6988.18592337401	7299.26697594085	12838.552633923	5298.02829966705	6192.94020683549	7675.50517655816	4943.77834495706	5011.94473103132	6266.6546046496	5297.3228926324	5512.19435457077	6540.42160708434	7233.01210204856	7488.31190845741	12348.1387708778	12200.2217849967	10198.2947893267	10288.8554481708	4105.05456938731	7029.79807316718	5391.15284084955	9586.19231124446	12720.9246164163	4620.33601270793	7361.7344249217	44978.048650613	4574.94860958117	5994.18166001734	6765.61866452564	6632.13529179023	4032.57829505734	5717.23947415498	9162.5329701736	4691.94416637298	6039.9688702002	8425.33447153636
a212_gac-miR-30c-2-5p	18301.7226124202	13366.3956618337	21796.434983654	21078.7969987696	75206.8393634143	22151.4448285137	22951.0297126679	19692.6539062324	21609.7503354281	18970.4047343077	13530.9156598152	31710.4404674935	23328.5329931879	24633.4028399986	15459.1059101594	24278.5906448562	42850.5435416101	28013.2966841147	30772.5961645195	21994.0797276518	14076.1278508154	28460.7136282429	17508.0690099018	23982.3396119919	35219.5649442003	24568.2432614606	23788.5258059252	21574.5852344232	20006.6204692801	32977.8377540757	14259.789793937	18730.3038677279	20156.4393500146	15778.7091967784	28776.8080424986	15271.3311781749	27721.8194388359	25689.2147546614
a211_gac-miR-30c-1-5p_gac-miR-30c-2-5p	135.524349921711	170.869987517321	218.402546027614	207.706151079404	745.794755348805	220.660744421473	225.360101203525	145.961035939878	202.946565884937	352.516834908308	518.541246914738	389.672181369033	221.889179527213	352.365653075422	301.543028156555	432.838653053305	632.860509115313	390.645963441489	559.980071875111	371.827396129805	181.502883124369	301.767529316833	138.366090021804	320.317843733412	26.3010157472425	344.208413554173	428.533539287832	471.841370646233	305.771123738601	571.870018856804	554.110325406043	305.22133085953	585.85297470593	252.444817950299	442.159767997654	311.140175691974	357.374077223473	420.67002850093
a213_gac-miR-30c-1-5p	5484.28464208733	4758.91092893985	7127.29582530242	4835.50051720223	2352.6143570016	5669.17243700546	3980.61802521871	6417.63714071959	2175.58718628652	1165.28792370668	8364.90666958459	4135.24001723294	3249.50864228669	7254.51811331692	9012.11596817223	8946.34821627782	7531.77594278514	20169.2750296606	19141.3322363293	11629.3910605335	7939.78569582344	7302.05141298995	5016.3198350762	10584.1055936447	7282.87650334359	4433.52204466785	10421.4245804332	40341.1228688862	3854.08922460157	4561.43204288147	6977.68557918721	6435.36256566834	4417.12496127401	3174.62979695772	7238.88386457461	2885.34382488006	2799.3146165427	10312.3826490317
a209_gac-miR-30bb-5p_gac-miR-30c-1-5p_gac-miR-30c-2-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.8819175719367	0	0	5.89725054065824	0	0	0	0	0	0	0	0	0	0	0
a210_gac-miR-30bb-5p	1436.36026340382	1010.67779850671	1251.29356784611	802.961584050868	2822.33701943695	1409.33485289518	941.603591167205	685.18014960312	1034.21569974964	825.699579076183	1051.13328890717	1156.53594043336	576.133308246098	1105.09360964518	858.392486818993	757.975669431375	1549.03647870667	1913.41876360831	1126.40286749183	1259.80992767664	330.180776747521	929.998134261856	469.273352931092	1405.76737897578	1058.30277649619	814.920773970135	917.022459072356	1085.62944889635	636.363046813496	1060.11173388078	1053.49370509297	725.599427574488	720.057180365439	539.396481519704	1308.69126734938	981.861512512995	897.251809417379	556.418158265414
a89_gac-miR-30bb-3p	99.9121119860786	47.2619114409611	63.2950053774295	95.4097360649296	88.0229861463182	76.6886521595941	64.7073557911112	94.8281889545703	58.4486109748618	81.8804384261351	84.3047704661381	105.391764356037	64.2310782841933	97.1639508480401	241.234422525244	130.054806551228	84.6266959863499	87.0866797481027	58.5214073196424	88.0643832939011	0	80.1099429124527	62.9602314384929	81.0520859649322	0	436.879909511065	77.6471321186668	76.2306392687508	41.1919648559773	79.9388198401983	52.4466563141522	55.9013426482656	104.524429407886	52.6683433133718	77.0814921221963	78.8718609039534	34.6965123517935	38.7851799327099
a208_gac-miR-30a-5p	30843.1657387519	25266.2178563378	21794.348335125	28261.5458899586	30798.4426436318	26945.2090663389	21300.9921399946	21200.6080482355	20752.5040411301	29672.6089862795	26744.6848021625	34513.0293591192	36082.2948252235	36192.9863658898	51543.7549462271	37425.3026914682	42004.2765817466	60581.2267190552	36596.2815332916	35962.0694112122	28748.8981578588	34296.0905224973	27247.1382985794	29250.7251997125	49599.9584113355	30602.1873315428	44590.0942130071	27840.6123501778	34923.3927682792	42260.579479519	29820.4846934055	30470.7038507166	34858.2519950029	28135.7922279571	59747.4739377059	38632.927962616	31437.121981466	37708.1453207323
a110_gac-miR-301c-5p	0	11.633701277775	13.9109901928417	28.7073542142266	11.2029255095314	7.23477850562208	0	0	3.24714505415899	0	0	5.54693496610723	12.6515760256744	1.17065001021735	82.4217610294583	0	0	0	0	0	0	18.0699119351397	10.9814357160162	0	0	0	8.84587581098736	36.1438375843215	0	17.2175919655812	0	0	5.16170021767339	0	2.54114809194054	4.96830619867423	52.738698774726	1.49173768971961
a111_gac-miR-301b-5p	21.7630342939973	5.08974430902658	12.5198911735575	21.1083486869313	0	10.1286899078709	0	100.406317716604	3.24714505415899	41.3711688889946	6.02176931900986	12.4806036737413	36.9815299212022	0	0	13.2086912903591	0	42.2992444490785	0	0	0	8.43262556973186	35.1405942912518	0	0	0	41.2807537846077	0	8.44963381661073	2.45965599508303	0	14.5343490885491	7.74255032651009	59.9329423910782	5.08229618388108	31.0519137417139	14.5725351877532	31.3264914841118
a63_gac-miR-301a-3p	0	0	0	0	0	0	0	0	6.49429010831798	7.75709416668648	0.669085479889985	5.54693496610723	0	4.09727503576073	0	15.240797642722	0	0	0	2.44623286927503	0	4.81864318270392	5.12467000080756	0	0	0	0	0	0	0	0	6.70816111779187	0	0	0	3.10519137417139	0	0
a143_gac-miR-29b-2b-3p	28.6876361148147	0	8.346594115705	0	0	0	0	0	3.24714505415899	0	0	0	0	0	0	0	0	35.4567196117275	0	4.89246573855006	0	5.42097358054191	1.46419142880216	16.2104171929864	0	0	0	0	0	0	2.28028940496314	0	0	5.44844930827984	0.847049363980179	0	0	1.49173768971961
a145_gac-miR-29b-1a/2a-3p	191.910393319795	10.9065949479141	86.9436887052604	72.6127194830438	96.0250757959835	27.4921583213639	50.2039829413794	0	89.2964889893722	19.8236850926432	31.4470175548293	98.4580956484033	18.4907649606011	113.553050991083	120.617211262622	83.3163604468803	246.521244829802	114.456779097506	140.666135025196	31.8010273005754	0	107.214810815162	16.8382014312248	101.153003284235	0	325.085723912274	64.8697559472406	56.5158187682118	56.5069261485843	100.845895798404	29.6437622645208	39.1309398537859	94.2010289725394	56.300642852225	79.6226402141369	55.2724064602508	11.7968141996098	49.2273437607471
a107_gac-miR-29b-1a-5p	11.870745978544	8.72527595833128	0	0	57.6150454775901	0.723477850562208	0	31.6093963181901	6.49429010831798	8.61899351854054	26.7634191955994	12.4806036737413	29.1959446746333	12.2918251072822	0	31.4976484616255	33.1147940816152	52.8740555613481	0	17.1236300849252	0	0	8.05305285841188	33.7176677614118	0	0	23.589002162633	55.2014974015092	21.652186655065	66.4107118672417	55.867090421597	58.1373963541962	21.9372259251119	34.5068456191056	26.2585302833856	13.0418037715199	15.2664654347891	32.8182291738314
a144_gac-miR-29a-3p_gac-miR-29b-1a/2a-3p	18.7953477993613	0	3.47774754821041	1.68866789495451	0	2.89391140224883	0	0	0	0	8.6981112385698	1.38673374152681	4.86599077910556	0	0	1.01605317618147	22.0765293877435	8.08662026232382	0	9.78493147710012	0	0	0	0	0	0	0	0	0	1.22982799754151	7.98101291737099	0	9.03297538092844	7.26459907770645	0	3.10519137417139	0	0
a146_gac-miR-29a-3p	456.034491342398	279.208830666601	255.266670038644	219.526826344086	636.166127148391	141.801658710193	161.768389477778	535.50036115522	198.075848303698	524.034805927265	1014.33358751322	424.340524907203	401.930838354119	339.488502963032	691.538677905699	605.567693004154	393.698107414758	695.449342559849	1085.06205681649	357.149998914154	90.7514415621843	392.719419390369	230.61015003634	829.324943593186	249.233434938155	426.583076626966	328.280280096642	703.161931185891	623.160493975042	478.403091043649	338.622976637027	311.929491977322	341.962639420862	239.731769564313	223.621032090767	444.042366506509	106.171327796488	113.37206441869
a33_gac-miR-29a-3b-5p	47.482983914176	31.9926785138813	24.3442328374729	161.267783968155	281.673555668218	31.109547574175	1.11564406536399	25.101579429151	90.9200615164517	138.765795648503	73.5994027878983	76.2703557839744	55.4722948818033	85.4574507458666	58.2983187769339	57.9150310423436	183.971078231196	77.1339163483196	238.917672084779	36.6934930391254	0	36.1398238702794	101.76130430175	16.8588338807059	190.369256837184	0	56.0238801362533	0	14.2587570655306	59.0317438819926	60.4276692315232	76.0258260016412	60.6499775576624	25.4260967719726	63.5287022985134	39.7464495893938	79.8019784091249	35.8017045532706
a228_gac-miR-27e-3p	3505.82697899666	2852.43813204447	2581.18423028177	2527.09150479942	1836.47957459818	4523.18352171493	3930.41404227733	3258.5568851546	2742.21399823727	1607.44229120781	2670.32015024093	1865.15688235355	1206.76571321818	2195.55409416264	4115.05719090978	1539.32056191492	2126.70566435262	6185.02040525275	1807.7209031673	3226.58115457376	507.821896401159	1404.03215736035	1742.38780027457	3395.7581935868	1282.4876250084	1868.13968040085	2718.63249924345	3196.42956382072	2811.08755036368	1005.99930198896	1500.43042846575	1795.55112586229	2703.44048900644	1556.44035239861	1849.95581093271	3043.7085849628	1344.14288850848	2327.11079596259
a35_gac-miR-27e-1-5p	0	0	0	1.68866789495451	0	0	0	0	0	0	0	0	0	4.09727503576073	0	0	0	11.8189065372425	0	12.2311643463752	0	0	0	0	0	0	0	0	0	0	0	0	12.9042505441835	0	0	0	0	0
a59_gac-miR-27c-1-5p	1103.97937600459	724.197904541496	555.744058204024	1072.30411329611	440.114930731591	655.470932609361	1269.60294638422	243.578289275465	550.391086679949	414.5735882418	329.190056105873	772.410694030431	856.414377122578	413.239453606725	617.158064293749	851.452561640069	838.908116734252	771.961211195682	452.601342848244	562.633559933257	1094.80994395231	798.087777135337	696.955120109828	617.292686708924	928.050127081272	682.532922603146	653.611934922955	714.990823486214	1004.4502199496	575.559502849428	340.90326604199	326.463841065871	489.071095624554	737.356806387205	673.404244364242	785.613417665363	448.278939585171	565.368584403732
a231_gac-miR-27c-1-3p	7519.12834857608	5642.34511972089	8962.85098124788	5995.61536103598	7295.50513359985	4499.30875264637	6942.65301876009	3653.67433913197	5034.69840647351	3576.88231019432	4846.18613084316	17115.0678379238	11323.1605429786	5769.54857535621	7570.7402935839	8421.048724192	6461.06426747959	6277.70551441323	2851.44214930845	11032.5102404304	7939.78569582344	14552.3024117658	10407.4726759258	7500.23582685097	4551.32815359426	5101.34520600799	6368.04770882079	7132.16489641166	8827.75492990406	8159.90876368794	3780.71983342889	4333.47208209355	6046.93180500438	8428.75107990891	4408.04489015285	7709.56914379274	3280.90220798559	6293.64131292703
a36_gac-miR-27b-5p	636.074138683649	671.119142461647	382.552230303146	433.987649003308	200.052241241632	375.485004441786	931.562794578929	216.617333592303	430.246719676066	300.802873797065	223.474550283255	309.241624360478	303.637824616187	345.341753014118	319.635609845948	286.526995683174	320.10967612228	714.732821646929	464.413003041199	384.05856047618	1403.75102161081	192.143396910319	235.002724322747	300.865343101828	226.689707154805	85.3166153253932	187.729142210954	415.982712561373	315.276961782288	254.574395491093	286.176320322874	263.854337299814	429.71154312131	395.920649735002	342.207943047992	397.464495893938	310.186820425033	456.471733054201
a230_gac-miR-27b-3p	13186.4203244993	12783.2563852852	8357.02735834963	6671.92685296525	4990.10310553128	6815.161352296	10291.8165029828	6780.21551025177	6223.1534962957	4724.07034751207	7119.06950602944	7640.90291581271	7349.59247276103	9509.77535800065	7040.02456402837	5078.23377455497	10070.5768223756	15713.5472651202	6113.60793714467	12363.260921316	9729.71306450737	7487.56917552405	7649.66811977688	7196.12840031054	4709.13424807771	7674.08245090649	8469.43465147534	8774.40944410656	10573.1324151477	5191.10397762273	5832.98029789572	5834.98214562597	6976.03784418559	8385.16348544267	5778.57076107278	6682.37183721684	4446.70502300585	6066.89718408965
a42_gac-miR-27a-5p	181.028876172796	78.5274836249815	205.882654854057	168.866789495451	70.4183889170546	187.380763295612	163.999677608506	210.109516703264	118.520794476803	56.8853572223675	136.493437897557	81.8172907500816	106.078598984501	125.259551093256	12.0617211262622	124.97454067032	73.5884312924782	253.795466694471	148.719539702211	217.714725365478	1.93088173536562	172.266493781665	117.867410018574	43.4439180772037	181.602251588103	0	199.52364329227	170.861777671338	812.749152735245	91.007271818072	121.995483165528	109.566631590601	80.0063533739376	419.530596737548	158.398231064293	106.818583271496	182.503654970434	102.929900590653
a227_gac-miR-27a-3p_gac-miR-27b-3p_gac-miR-27e-3p	115.739773290804	54.5329747395705	121.025614677722	92.0324002750206	8.80229861463182	95.4990762742115	13.3877287843678	53.9219113663243	84.4257714081337	68.9519481483243	112.406360621517	62.4030183687063	88.5610321797211	81.9455007152145	24.1234422525244	106.685583499054	11.0382646938717	143.070973871883	126.706900251703	139.435273548677	0	59.028378988123	51.2467000080756	80.4036692772127	0	64.7229495571948	26.5376274329621	25.6292666507007	49.1134965590499	47.963291904119	29.6437622645208	54.7833157953003	51.6170021767339	96.2559377796105	115.198713501304	79.4928991787877	17.3482561758967	105.913375970092
a229_gac-miR-27a-3p	784.458463415449	200.681347041619	813.792926281237	216.993824501654	366.49570595467	354.504146775482	384.897202550575	216.617333592303	199.699420830778	149.970487222605	386.062321896521	413.246654974988	458.376331391743	625.127105456065	981.019984935992	642.145607346687	621.822244421441	1115.95359620069	572.865519358335	1675.6695154534	1081.29377180475	744.480371727755	449.506768642263	671.111271789639	427.078398562367	194.168848671585	521.906672848254	757.049107220698	692.341870848542	290.239407419797	250.831834545946	79.3799065605372	169.045682128804	394.104499965575	183.809711983699	184.448367625781	171.40077101786	249.120194183175
a74_gac-miR-26b-3p	321.499370252233	278.48172433674	293.521893068959	196.7298097622	826.615860810425	448.556267348569	263.291999425901	264.961116196593	378.292398809522	1239.41126796613	588.795222303187	478.423140826748	367.86890290038	238.227277079231	418.139665710423	673.643255808313	555.59265625821	228.291510482526	455.285811073916	335.133903090679	965.440867682811	173.471154577341	333.103550052491	354.683928182543	514.748451053175	276.543511744378	531.735423749351	50.6013726180501	336.929148437353	282.860439434548	298.717912050172	415.905989303096	240.019060121813	252.444817950299	147.386589332551	193.142903473461	564.859221087197	102.929900590653
a73_gac-miR-26a-1b-3p	213.673427613792	108.33884314928	159.976387217679	166.333787653019	348.891108725407	129.502535250635	85.904593033027	202.672011687219	258.14803180564	273.222094537735	144.522463656237	339.749766674068	276.388276253196	224.179476956623	114.586350699491	160.536401836672	246.521244829802	124.40954249729	116.505920994151	249.515752666053	0	304.779181306023	256.965595754779	118.011837164941	232.951853761291	425.112100500666	351.869282259275	82.8022461022638	199.622598917429	314.835967370627	160.760403049901	235.903665975681	140.6563309316	177.982677403808	270.208747109677	245.931156834374	215.812306828155	165.582883558877
a226_gac-miR-26-5p	99631.1709979198	108002.192918554	100561.852554543	140488.72552074	235118.198295431	116571.092149686	116691.906660812	91346.5069189343	116142.260724632	269923.60571819	230669.226448512	234475.87468606	228848.51953949	136021.92196219	239248.259113119	216248.629593054	178672.711178137	180943.726798908	136066.56716733	150218.268036441	123022.26800535	157020.30675159	200824.835895932	168352.315132729	137012.010461957	135954.968473267	184421.767532735	148194.334220502	164675.44155404	190998.437158185	140282.26404863	168862.303764469	124200.830637657	99027.3823277555	161918.568220995	165573.151338743	148266.524442178	105765.69393881
