Gene	B43_F	B54_F	B60_F	T44_F	T47_F	C17_F	C19_F	C31_F	B48_M	B49_M	B59_M	T41_M	T43_M	T45_M	T63_M	T69_M	C13_M	C15_M	C20_M
miR-22b-3p	27.1691075013706	13.2215852678643	0	70.1913252429859	18.4260550533963	0	23.7221893284705	0	57.7559742422777	36.7005259784628	30.8241671579913	0	12.9388798607431	62.7476542065842	9.77549509346517	20.5432314271829	0	0	0
miR-22a-5p	883.989985532398	464.959081919893	448.905830097206	539.470471153234	704.284770929813	895.031055446861	106.474012567321	105.820131639181	283.004273787161	426.133884972152	358.681217838444	540.428134895017	702.149880442994	1076.01718983922	231.353383878676	428.106269205757	576.693623235588	781.459601329963	579.50901782727
miR-22a-3p	54759.0048384331	24058.8779924237	104870.735022003	27817.8249270131	26660.454322814	60518.9171791924	121014.059589209	139724.226368725	24000.4950963785	48743.0559749884	59591.5217074403	29985.6022697167	24414.8037052316	27363.3813382608	15197.6363719738	38536.5342534666	57534.0520369595	69417.1389346901	64122.5257390804
miR-223-3p	12194.2906400054	21269.1235009043	13502.5658189819	8274.55451293028	14744.9387216178	6914.98779279592	1266.65457437601	3402.00465759153	20379.1955113877	13846.9725238	9163.18423696651	16256.039901327	14455.3165804222	6786.95440667006	8032.19846846388	3439.15704696142	7601.60190873549	8622.19598861774	3234.85659866695
miR-222c-5p	9.27725621998019	4.40719508928809	0	0	55.2781651601888	0	18.7570799341395	0	2.88779871211388	10.8742299195445	2.80219701436285	40.3161308447437	42.2670075450943	21.0159607390474	0	31.5485339774594	0	0	47.5570006169587
miR-222a-5p	2.65064463428005	6.61079263393213	76.3698715103131	0	116.69834867151	46.837971502928	61.2363491967495	88.9339404201624	23.1023896969111	91.0716755761855	117.69227460324	67.1935514079062	100.06067092308	21.3161887496052	136.856931308512	32.649064232487	154.809148860373	139.644629463013	15.6889074200276
miR-222-3p	1881.29502918027	1760.67443817059	327.831643556466	1125.06667032329	1226.35633077604	2725.11834198854	1657.79485888497	1559.15832255601	1339.93860242084	1504.72156511698	969.560166969545	1571.36919506775	1310.27723389792	749.068886341759	837.434079673516	935.083873355163	2047.38053740913	2715.15937187444	2393.04865991109
miR-221a-5p	15.2412066471103	13.2215852678643	0	0	0	0	29.2389775443939	0	8.66339613634165	0	0	0	0.862591990716209	0	0	0	0	54.3444617122069	40.6931036206966
miR-221-3p	1135.13856463043	894.660603125482	361.359879829286	684.866787727991	1300.06055098963	2249.92583110429	417.6208679454	240.909661391326	733.500872876927	704.78602666048	566.043796901295	942.629535465198	1206.76619501198	880.568754966084	1362.05231635615	858.046755503227	1250.2906831624	1884.17064088272	1854.23274570451
miR-21a-3p	7.95193390284016	35.2575607143047	20.4894777222791	8.02186574205553	8.18935780150945	0	0	0	23.1023896969111	31.2634110186905	36.428561186717	71.0331829169294	6.03814393501346	7.8059282745033	26.0679869159071	24.5785090289509	54.9513390992927	46.0896067685806	17.1597424906552
