Gene	T9_F	T26_F	T31_F	T32_F	T44_F	T47_F	T13_F	T23_F	T1_M	T3_M	T12_M	T41_M	T43_M	T45_M	T63_M	T69_M
miR-99a-5p	2134.37416298575	669.744651354305	1890.74594606419	1408.68852949937	2922.00976378141	1889.52378763067	798.453143986631	6549.98316860631	969.830703019541	2427.20460691606	1965.7808791734	2933.16065293013	3245.70135872256	5583.90013711992	674.204192698258	1550.00854739313
miR-92a-3p	135515.846717559	136204.647934346	168978.767618701	142636.275825458	307785.977310146	129267.639949724	180042.924108875	46917.7486409534	399528.343379106	188733.030311407	206650.164169367	100132.91278258	85446.2263774199	144185.609291034	314579.38808846	110771.334993667
miR-92a-2-5p	309.501166264971	641.018351071262	253.045423675883	253.7389276738	488.899344305365	208.414627021712	545.150767273631	76.419822046988	1049.15327595169	68.0842806989078	246.572861141992	150.538582780401	124.860211876374	250.323974976803	688.498274522249	364.548619769609
miR-9-5p	1.69126320363372	104.861040194045	29.0883991702183	119.578115340526	9.96301429443247	6.12984197122684	0	58.3203905095435	166.128407461681	0	0	38.8055013389479	25.9018524637159	34.7602722495261	119.117348533261	44.0609067783659
miR-8159-5p	47.3553697017442	0	6.14876730427379	0	22.0609602233862	10.727223449647	0	0	0	0	0	10.0359055186934	1.32830012634441	17.2550991742252	0	2.46150317197575
miR-737-5p	121.770950661628	261.549950828826	319.972390872401	233.323151883954	44.1219204467724	35.2465913345543	512.111326832805	277.524616907483	205.04136776802	40.8505684193447	394.516577827187	96.3446929794568	181.312967246012	59.7676623570989	181.058369770557	72.6143435732846
miR-730-5p	38.8990536835756	0	0	2.91653939854943	46.9684959594674	22.9869073921006	22.0262936272174	287.579856650507	16.4631755142206	272.337122795631	6.8020099625377	9.36684515078052	59.7735056854983	51.7652975226756	16.6764287946565	68.6759384981234
miR-725-3p	395.755589650291	36.7616290335446	23.6491050164376	122.494654739076	251.921932873507	21.4544468992939	33.0394404408261	162.894883837001	47.8928742231872	170.21070174727	95.2281394755278	501.795275934671	1372.13403051377	85.7753480689745	100.058572767939	197.90485502685
miR-724-5p	0	0	46.5887368823822	0	0	0	0	12.0662876916297	0	391.48461401872	0	0	8.63395082123865	9.75288214195337	0	0.49230063439515
miR-722-3p	0	2.61148184391301	2.83789260197252	0	0	7.66230246403355	0	60.3314384581484	0	306.379263145085	22.1065323782475	12.712146990345	9.96225094758306	24.2571684043456	0	22.1535285477817
miR-7133-3p	5.07378961090116	3.81678115648824	0	2.91653939854943	25.6191796142549	0	30.2861537374239	0	0	0	0	63.5607349517249	29.8867528427492	10.0029560430291	0	4.18455539235877
miR-7132a-5p_gac-miR-7132b-5p	1753.83994216817	2650.25230513418	1260.0243152758	1006.20609249955	1413.32474205306	530.231330511121	2387.09957184969	931.115200204091	3280.66188428832	2903.79457180842	2499.7386612326	786.814992665563	1444.52638739954	1239.86640153346	3394.84443319794	1070.75387980945
miR-7-5p	5.07378961090116	193.0487732308	159.158476760625	104.995418347779	56.9315102538999	84.285327104369	44.0525872544348	66.3645823039633	142.181970350087	0	207.4613038574	22.0789921411255	41.1773039166766	44.5131543914795	90.5291848852784	54.3992201006641
miR-551a-3p	204.64284763968	62.4746810351496	111.150793577257	192.491600304262	251.921932873507	205.349706036099	68.8321675850544	251.380993575618	11.9732185557968	146.381203502652	17.0050249063443	66.9060367912894	98.9583594126584	332.848362331793	0	171.320620769512
miR-499a-5p	409.28569527936	0	21.5206855649583	0	105.323293969715	59.7659592194617	5.50657340680435	0	26.9397417505428	34.0421403494539	17.0050249063443	125.114288799711	94.3093089704529	492.645585119183	11.9117348533261	42.830155192378
