Gene	B43_F	B54_F	B60_F	T44_F	T47_F	C17_F	C19_F	C31_F	B48_M	B49_M	B59_M	T41_M	T43_M	T45_M	T63_M	T69_M	C13_M	C15_M	C20_M
miR-30bb-3p	3.10089213484141	4.30166170288764	4.77203477510205	0.167968456165149	3.81582749145619	0.167968456165149	4.6317648610824	5.0696684843068	3.20892013448105	5.05086803919872	5.34123903130367	4.74295214899659	3.35380926971279	3.71797880872142	5.55313224820519	4.07567164533119	4.42533423538065	0.167968456165146	1.50886174341608
miR-30a-5p	13.696695058032	13.1682575614092	13.7495355101045	12.9648294254424	13.3227620485453	12.8188284172268	13.1113665639515	12.8653686090018	14.0757119621573	13.0895642320296	13.0376254511965	12.984135502515	12.9468421332882	13.4811801597099	13.9071757520987	13.2826798617199	12.331395102938	12.6098710697954	12.7629886655588
miR-29b-1a/2a-3p	4.00319811454683	4.41080286661906	3.6907727400886	3.7884038149253	4.59464830992798	4.74828997093633	5.80299921777657	0.167968456165149	4.782595768204	4.72555781276411	5.19367156070689	4.5063295121301	2.96287937594598	3.74094455554009	1.77185605410899	3.18927919205906	0.167968456165146	5.68459635244277	4.22432893666817
miR-29a-3p_gac-miR-29b-1a/2a-3p	0.167968456165149	0.167968456165149	0.167968456165149	0.167968456165149	0.167968456165149	0.167968456165149	0.167968456165146	0.167968456165149	2.37435193279033	0.167968456165149	0.167968456165146	0.167968456165146	0.167968456165149	0.167968456165146	0.167968456165146	0.167968456165149	0.167968456165146	0.167968456165146	4.37563683986919
miR-29a-3p	4.08470292265264	5.61962172454039	4.46486136005656	5.55343073969558	6.01074655773642	0.167968456165149	5.9369477344788	0.167968456165149	7.61528408050789	5.2083724918573	6.28510203796438	6.77894111819852	6.12260163456784	6.44396131752312	7.81817339300059	6.5427277663103	4.04433841340834	5.6007946203305	1.95578946619276
miR-27e-3p	8.55019377348683	8.68586687349131	8.4055460919913	7.99435324795389	7.31751272491409	8.61329548472984	9.20292781305014	9.21842015553343	8.00563200202112	7.97217112347647	9.17140279097177	8.77673893133084	8.94226546411854	9.98825543205123	7.61395246023209	8.76942002951029	7.97084075697328	8.8445666738773	8.87849223601308
miR-27c-1-5p	8.07684795822465	8.48834654254706	9.56160253205221	5.82871435869372	7.39360832871306	0.167968456165149	0.167968456165146	0.167968456165149	8.21731244603552	8.83492104767296	8.82782584919062	7.62135288517234	6.6175012529867	6.83133779022844	6.63888520700774	7.52393207681715	0.167968456165146	0.167968456165146	0.167968456165149
miR-27c-1-3p	10.5634791990961	10.6856296536476	11.3788244947194	9.91355323804842	10.4827388692854	8.71137777123018	9.44621435560436	9.73505169418443	11.9968427677833	11.3458439975172	11.3391397508772	10.6654081855558	10.6967452736963	10.3300611467702	10.1778033792752	10.1835218697129	9.21161424033017	8.41238565481501	8.46706204525228
miR-27b-5p	4.12379120927756	4.41080286661906	6.11357102468879	0.87080880540531	5.60406400481807	5.11531216878463	7.00435301455579	4.0148724768924	4.88529847950481	5.52525423166288	4.07807095137554	6.01309503422526	5.2062010025417	5.55283686625656	3.89454655855918	6.29506561325479	5.28317532772057	6.90254295652882	7.38509272475024
miR-27b-3p	10.0623130368274	9.6619852837853	10.4255090172373	10.4873633945711	9.64692003841341	9.22746986928482	10.4776083837254	9.37799264084358	9.99516413284123	9.47162245043286	9.91413596867806	10.347322714092	9.9036309839476	10.8350427341673	9.46534507811525	10.4752176267085	8.53679687231295	8.67906066475463	10.1477757278529
miR-27a-5p	3.87159771360723	5.07335603769844	5.38309833733303	0.167968456165149	4.08425434108887	5.94518311727883	3.91565480730945	4.6817981478406	3.49535726209106	6.19572335247814	6.72211962792255	5.33198092571581	4.91854712632374	5.61008894374872	6.0286621694336	6.18682054606677	0.167968456165146	6.547159010154	6.3033241122755
miR-27a-3p_gac-miR-27b-3p_gac-miR-27e-3p	0.167968456165149	3.75721886215196	2.93984957951734	0.167968456165149	4.90309707252955	3.33731097449025	4.80195182865948	0.93747722589063	5.38332438863171	2.96629276975588	2.34057053694071	4.58959107935538	5.02989590586758	4.99780410052094	5.40495969047472	5.89316871960701	5.15442650285027	0.167968456165146	4.97440738663481
miR-27a-3p	4.76657034301929	6.73483855035664	5.5537394999261	0.167968456165149	4.08425434108887	5.11531216878463	7.82615609869409	8.0656945969835	6.36377627152436	6.78272138581576	7.38083964660091	4.58959107935538	5.83128473739387	6.05701436525695	6.0286621694336	7.04645525085683	2.61123133457411	5.95592358660336	7.28348748904061
miR-26b-3p	5.28056875701412	4.7797842711601	5.5537394999261	0.167968456165149	6.01074655773642	5.76624762827864	6.26998818220994	5.318925026039	6.13277998861999	0.167968456165149	1.62959078178535	6.11497724271553	4.52126425309798	5.43102998717951	6.53576785182696	4.47765635189396	0.167968456165146	7.03083106338812	6.43551968990637
miR-26-5p	14.3112199353017	13.8584479422035	14.070753801564	13.8193671773024	14.2580999337559	14.21874306814	14.0554261953315	13.5209521085348	14.8983137688065	13.7960417510943	13.367204247847	13.7381576685961	13.8089413408506	14.2921498537555	14.1967023112146	14.0683305949112	14.0556255192981	14.2826613148501	14.4008884353002
miR-24-6-5p	2.93498620933472	2.0782903949238	2.6697854237382	0.167968456165149	0.167968456165149	0.167968456165149	0.167968456165146	0.167968456165149	2.37435193279033	5.9723120868265	5.19367156070689	0.167968456165146	0.167968456165149	0.167968456165146	0.167968456165146	0.167968456165149	0.167968456165146	0.167968456165146	0.167968456165149
miR-24-3p	9.07134607223442	9.59995160175979	8.37740687211128	6.76846203840399	8.13904724791162	8.49613968381271	9.56847189901627	10.3081627322688	10.5853293167389	10.0107482282407	9.36923464916184	8.50106434925716	9.02018819972567	8.38962462219655	8.45826738561062	8.63356646722308	8.53194586103605	7.96162506422196	8.19083952509624
