Gene	B9_F	B31_F	B27_F	O25_F	O32_F	O55_F	O59_F	O63_F	T9_F	T26_F	T31_F	T32_F	T13_F	T23_F	B11_M	B14_M	B17_M	B19_M	O49_M	O51_M	O29_M	O33_M	O38_M	O39_M	O46_M	O53_M	T1_M	T3_M	T12_M
miR-ENSGACG00000022167-5p	3.80188381434017	1.89868557541144	1.63232632538924	6.76417855359719	5.33612509925985	7.18656442850251	1.51366994002631	5.3788960685497	-0.338137178565101	-0.338137178565101	-0.338137178565099	-0.338137178565099	-0.338137178565099	-0.338137178565099	2.6161457384473	3.29455313934288	0.401588212759894	-0.338137178565099	8.35043548536839	5.15814079610867	8.79070775949124	7.19012675389771	6.65893510138438	6.83601747041738	9.31803999706113	6.18938087745137	-0.338137178565099	-0.338137178565099	-0.338137178565099
miR-ENSGACG00000022167-3p	-0.338137178565099	-0.338137178565099	-0.338137178565099	6.00125090247327	4.94020033784848	3.52260575079172	2.45486971318067	7.27696888863643	-0.338137178565101	-0.338137178565101	-0.338137178565099	-0.338137178565099	-0.338137178565099	-0.338137178565099	-0.338137178565099	-0.338137178565099	-0.338137178565099	-0.338137178565099	5.26930525341124	6.85947186006395	8.40973305918903	5.5911855486928	-0.338137178565101	6.51527901822426	6.67257078978583	4.2292822754304	-0.338137178565099	-0.338137178565099	-0.338137178565099
miR-99a-5p	11.8610558561661	11.5857113910284	11.9784042937882	12.839151254461	11.8395292433354	12.2614126535363	11.4908707074831	13.1357050766464	10.9163811256935	9.50695680897056	10.9159689508624	10.4776356585522	9.7686744441273	12.503598829982	12.3067443220005	12.5962337960471	12.3261442669646	12.122805575151	13.6848525632115	11.5173116402676	13.2395991118179	12.4940895442056	12.6696605812623	12.1036673511552	13.2846318964601	12.8472608395285	10.0534411456387	11.2380752289584	10.7851909987359
miR-99a-3p	0.446848808121674	-0.338137178565099	3.13221891030344	-0.338137178565099	-0.338137178565099	-0.338137178565099	-0.338137178565099	-0.338137178565101	-0.338137178565101	-0.338137178565101	-0.338137178565099	-0.338137178565099	-0.338137178565099	-0.338137178565099	2.24429220834346	-0.338137178565099	1.78264266376427	3.00909887449806	-0.338137178565099	-0.338137178565099	-0.338137178565099	-0.338137178565101	-0.338137178565101	-0.338137178565099	-0.338137178565099	-0.338137178565099	-0.338137178565099	-0.338137178565099	-0.338137178565099
miR-92a-3p	18.1113523901804	17.7843933506688	17.040502459252	15.5692481427124	15.0616609973868	15.984616542511	16.8875785319672	17.1811099516343	16.9043044464964	17.1733441653444	17.397127409235	17.13868742684	17.584288754615	15.3440004100457	17.4352302708123	16.859094700444	16.2247294506951	16.1721581873207	16.889676600267	16.0585955212733	16.1642621910803	16.1677124603454	15.2834152070942	15.237719415623	16.6202868687963	16.3047132548713	18.7387185825681	17.5185161386417	17.500494467009
miR-92a-2-5p	5.2683935408075	7.14021482366773	6.06875976205603	-0.338137178565099	-0.338137178565099	-0.338137178565099	-0.338137178565099	-0.338137178565101	8.13406232208239	9.44378160505166	8.01829950573417	8.00833834483802	9.21872976234788	6.09875109694807	6.14314634670383	5.47224262746821	5.76316945268353	5.92990184475812	-0.338137178565099	-0.338137178565099	-0.338137178565099	-0.338137178565101	-0.338137178565101	-0.338137178565099	-0.338137178565099	-0.338137178565099	10.1667805745574	6.09852444304364	7.79467660263616
miR-92a-1-5p	8.05325247660739	7.80770310939288	7.64688293003491	7.18672902262326	5.64050950374377	6.08782967910378	6.62023157413332	7.44860670062852	-0.338137178565101	-0.338137178565101	-0.338137178565099	-0.338137178565099	-0.338137178565099	-0.338137178565099	7.69160920828451	6.95510076608947	6.24862501966757	6.94716155960101	7.37362323203992	6.8149740723456	7.28658971680736	7.00580874655499	6.58498694538157	5.68111514073341	7.08308371262285	6.60696376783964	-0.338137178565099	-0.338137178565099	-0.338137178565099
miR-9-5p	2.5702300276874	3.73076649175375	5.13820376113857	6.40025448926193	6.1648895254662	9.07086619987344	8.95865396558461	-0.338137178565101	1.21528787767662	6.84024965130877	4.93091774730079	6.92791119455911	-0.338137178565099	5.7139633454495	4.51397937172702	5.06034213185026	3.94141538126854	4.64325414465641	4.19613624861873	9.8964047813097	4.36780562386509	5.21338394577645	9.50177427458949	6.82024500818191	6.17643848134743	5.35639928894444	7.5131934352648	-0.338137178565099	-0.338137178565099
miR-9-1/3/5/6-3p	2.07828468745632	3.56161071345311	4.75651159296525	3.55585320975495	4.48862914953604	7.37958890813801	5.11927556419973	3.28857525231266	-0.338137178565101	-0.338137178565101	-0.338137178565099	4.20898660132821	-0.338137178565099	-0.338137178565099	3.85692774922857	5.37105220856566	2.94105973973955	3.90568975288911	2.13382537675574	7.1194042652337	4.32641099141633	2.07329330431195	6.79634806761254	5.78227182977101	4.03238741723123	5.65648748997026	-0.338137178565099	-0.338137178565099	-0.338137178565099
miR-8159-5p	5.28964660165168	-0.338137178565099	2.31885420650151	3.49186654140125	9.44237619584159	5.36200693429319	-0.338137178565099	-0.338137178565101	5.4480325111029	-0.338137178565101	2.82207878915225	-0.338137178565099	-0.338137178565099	-0.338137178565099	2.5604517331964	3.29455313934288	3.40520245318935	2.82429414308635	-0.338137178565099	11.7454643742657	0.970126548595168	-0.338137178565101	9.59218113540443	0.269196311759891	4.23238480802542	-0.338137178565099	-0.338137178565099	-0.338137178565099	-0.338137178565099
miR-737-5p	7.06063673626585	6.95621059823862	7.54028948299041	8.77320473538455	9.18146481104678	8.27627203244274	8.14388566146389	7.06462791663251	6.7945368787982	8.15287811934963	8.35592953979718	7.88771072327585	9.12865552553327	7.94723030034189	6.91955442306919	7.07792019777001	8.24111881959368	8.17127354424668	5.75107923640051	8.03415317634969	8.06429933385564	8.58323294656288	5.33850038552347	8.18925741017238	7.80835050913513	7.2356969220742	7.81562355595487	5.37261971586696	8.4708197611095
miR-730-5p	4.11927271965554	3.56161071345311	1.30473325233208	1.21515279675493	0.865862936215059	2.37332707485992	-0.338137178565099	-0.338137178565101	5.16991175167533	-0.338137178565101	-0.338137178565099	1.9036377218443	4.63416258055555	7.99841548827752	1.63822091867565	2.40641452349794	2.66789303548404	2.31772953047136	2.82519485929501	-0.338137178565099	2.28655245140639	1.91887756598752	-0.338137178565101	2.1755980437638	3.64041305141425	2.13226584979359	4.23391295940493	8.08597875372978	2.78544268881111
